"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3228124,777937
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250704,310
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",2612093,788288
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3551809,902718
"02","CABA","AstraZeneca ChAdOx1 S recombinante",649165,220427
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65322,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",584726,255706
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",752975,206750
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",78539,12924
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4552,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",71845,20340
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",78350,20929
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",203800,36015
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15282,582
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",129887,65595
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",210623,55103
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",112456,21888
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11702,608
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",78846,34280
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",111083,31114
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",149229,53867
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19620,387
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",192922,57892
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",207077,48396
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",717009,199391
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43636,67
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",621517,252896
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",725997,186746
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",243419,49125
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17059,332
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",196464,75996
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",247178,65790
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",112839,18972
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7332,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",111219,29636
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",107933,29335
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",141366,26300
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13962,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",104726,42907
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",143526,42089
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",65738,26946
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4565,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",73554,37183
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",72179,20331
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",70451,15864
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7202,108
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",72767,27736
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",78321,22573
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",371173,69760
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25046,410
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",269918,88783
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",402513,99681
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",178441,49990
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16482,791
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",99002,55712
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",193661,54213
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",134161,29589
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12484,60
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",109132,49905
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",129897,38121
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",129941,30455
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13941,89
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",150245,45190
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",142428,41510
"66","Salta","AstraZeneca ChAdOx1 S recombinante",262234,42611
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17820,50
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",130676,55511
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",257807,69502
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",137044,28974
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8791,12
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",128834,49232
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",159083,39822
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",96820,36151
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6826,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",101232,46800
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",99330,29420
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",52032,11781
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",5907,712
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",48391,25931
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",73085,20947
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",727826,157071
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",41222,52
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",585972,218830
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",708793,189219
"86","Santiago del Estero","AstraZeneca ChAdOx1 S recombinante",184454,29056
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",11836,1124
"86","Santiago del Estero","Sinopharm Vacuna SARSCOV 2 inactivada",192974,61247
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",183117,47204
"94","Tierra del Fuego","AstraZeneca ChAdOx1 S recombinante",31515,6057
"94","Tierra del Fuego","COVISHIELD ChAdOx1nCoV COVID 19",2724,746
"94","Tierra del Fuego","Sinopharm Vacuna SARSCOV 2 inactivada",30099,11240
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",34087,10437
"90","Tucumán","AstraZeneca ChAdOx1 S recombinante",286287,110151
"90","Tucumán","COVISHIELD ChAdOx1nCoV COVID 19",20539,58
"90","Tucumán","Sinopharm Vacuna SARSCOV 2 inactivada",261513,88883
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",328080,85957
