"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3636374,4007159,834598,982555
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251140,349,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",76052,0,0,1527,19002
"06","Buenos Aires","Moderna ARNm",0,341409,1026463,3186,104060
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1181380,990241,78249,1852568
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5655649,4689231,1678,2520
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4228260,2630671,6296,310416
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,717977,747000,204804,340732
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65475,186,0,0
"02","CABA","Cansino Ad5 nCoV",26527,0,0,42,2422
"02","CABA","Moderna ARNm",0,19529,248887,1451,115495
"02","CABA","Pfizer BioNTech Comirnaty",0,179039,181187,62900,343694
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,966209,874519,1558,770
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,894650,613636,241,276
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86114,84660,17840,28421
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4803,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",1610,0,0,111,1625
"10","Catamarca","Moderna ARNm",0,7397,22675,227,3900
"10","Catamarca","Pfizer BioNTech Comirnaty",0,32058,23586,724,9605
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,166629,141646,43,103
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96376,71869,1602,13952
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,236908,211876,28894,60817
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15503,757,0,0
"22","Chaco","Cansino Ad5 nCoV",5309,0,0,148,1235
"22","Chaco","Moderna ARNm",0,27090,59651,884,12262
"22","Chaco","Pfizer BioNTech Comirnaty",0,55517,35451,7165,58970
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,349847,247236,428,892
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,254090,171497,3350,23429
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,131468,125280,20261,32666
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11858,649,0,0
"26","Chubut","Cansino Ad5 nCoV",824,0,0,51,1331
"26","Chubut","Moderna ARNm",0,19278,29418,932,10350
"26","Chubut","Pfizer BioNTech Comirnaty",0,27147,25435,4104,37620
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,162183,123247,168,316
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,135705,96802,854,8946
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,188785,174576,17329,102738
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19817,449,0,0
"18","Corrientes","Cansino Ad5 nCoV",6664,0,0,0,109
"18","Corrientes","Moderna ARNm",0,25870,56173,142,9929
"18","Corrientes","Pfizer BioNTech Comirnaty",0,72218,56257,1407,85321
