"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",2512492,330657
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250368,308
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",845971,653756
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3034258,537884
"02","CABA","AstraZeneca ChAdOx1 S recombinante",545232,131108
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65332,185
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",266259,136022
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",671060,162178
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",54484,8199
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4502,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",32794,19107
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",64439,13826
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",163233,25341
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15250,550
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",84982,47530
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",179466,34366
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",87592,9553
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11655,609
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",53683,29294
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",93604,17907
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",115270,33040
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19565,391
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",91020,48013
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",170827,31907
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",577076,108755
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43930,88
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",277477,140760
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",608422,109762
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",199556,29593
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16974,224
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",94720,67357
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",204765,42422
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",93112,8346
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7322,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",56955,22856
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",89646,20253
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",125808,23016
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13959,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",60387,34404
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",121989,27782
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",62009,14366
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4554,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",37739,21839
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",60307,13988
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",52446,12098
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7196,108
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",31930,20803
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",64595,15674
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",270459,53024
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",24687,409
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",143352,65885
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",333822,63548
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",125063,20942
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16243,769
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",66275,44418
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",169181,32965
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",90807,17047
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12338,62
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",51233,32278
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",106795,19404
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",105172,26353
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13909,90
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",49525,41806
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",117813,25688
"66","Salta","AstraZeneca ChAdOx1 S recombinante",220300,30709
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17766,49
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",85545,46563
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",227501,42712
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",95960,25509
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8834,12
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",60011,29723
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",133639,25085
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",84711,18668
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6826,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",49844,27432
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",82663,22260
