"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",208513,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",303619,1
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",430117,217475
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",55820,117
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",52355,14
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",127320,61927
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4032,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",7269,1
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",11918,5481
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",13390,10
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",13696,6
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",26687,13710
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",5818,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",6714,0
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",16289,5004
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",11916,2
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",5742,2
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",25135,10541
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",41194,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",49655,0
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",112039,46256
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",15040,2
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",7843,1
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",31415,15074
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7225,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",11098,0
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",11985,7183
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",9085,2
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",4542,57
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",17207,10580
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4397,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",7747,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",13043,6401
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",4921,0
