"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648320,4022287,832886,1121038
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90295,0,7730,1530,110315
"06","Buenos Aires","Moderna ARNm",0,423313,1254117,3185,3715005
"06","Buenos Aires","Moderna Pediátrica",0,28050,8027,0,9708
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371712,1447813,77615,5327656
"06","Buenos Aires","Pfizer Pediátrica",0,19823,9075,129174,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954256,5264883,1662,10964
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315681,2693029,6256,856185
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728152,762709,204575,506279
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65689,197,0,0
"02","CABA","Cansino Ad5 nCoV",29916,0,1670,44,50985
"02","CABA","Moderna ARNm",0,33939,277100,1490,1719139
"02","CABA","Moderna Pediátrica",0,7899,3118,0,13080
"02","CABA","Pfizer BioNTech Comirnaty",0,193169,219762,62880,1271357
"02","CABA","Pfizer Pediátrica",0,2449,1930,1569,84984
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018623,966347,1667,5278
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896630,627456,231,14017
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86656,86566,18029,59315
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47798
"10","Catamarca","Moderna ARNm",0,7699,24176,403,110223
"10","Catamarca","Moderna Pediátrica",0,4047,1302,0,4694
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33553,30718,863,83731
"10","Catamarca","Pfizer Pediátrica",0,33,56,41,14076
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171209,156903,43,553
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96762,73647,1649,28987
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240333,220318,29270,92047
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11287,0,819,212,21122
"22","Chaco","Moderna ARNm",0,31252,69314,1400,140785
"22","Chaco","Moderna Pediátrica",0,2878,804,0,2654
"22","Chaco","Pfizer BioNTech Comirnaty",0,68859,57784,7795,151526
"22","Chaco","Pfizer Pediátrica",0,769,290,245,3731
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391384,311350,445,3255
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258252,181836,4471,54587
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132869,128722,20527,45804
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11933,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,364,52,5756
"26","Chubut","Moderna ARNm",0,20926,33742,1220,69952
"26","Chubut","Moderna Pediátrica",0,294,71,0,227
"26","Chubut","Pfizer BioNTech Comirnaty",0,33305,39826,4516,137460
"26","Chubut","Pfizer Pediátrica",0,447,189,27,2330
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173143,141719,174,846
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136800,100169,905,15173
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194111,185928,17689,160948
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19888,491,0,0
"18","Corrientes","Cansino Ad5 nCoV",11264,0,284,71,40068
"18","Corrientes","Moderna ARNm",0,28080,62720,393,244177
"18","Corrientes","Moderna Pediátrica",0,7494,1860,0,3155
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83286,81213,1794,262645
"18","Corrientes","Pfizer Pediátrica",0,319,221,259,37938
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428768,368629,66,2487
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268486,194769,16,48499
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809270,824962,183998,658464
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38365,0,5741,33,11364
"14","Córdoba","Moderna ARNm",0,48961,266558,37,720060
"14","Córdoba","Moderna Pediátrica",0,4107,1222,0,2403
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283545,258095,16573,721606
"14","Córdoba","Pfizer Pediátrica",0,1679,1014,169,22227
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1254411,1140563,514,8605
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940030,627701,4079,98729
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292052,287465,72091,179043
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17387,372,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14032,0,500,14,5329
"30","Entre Ríos","Moderna ARNm",0,23958,86226,217,222517
"30","Entre Ríos","Moderna Pediátrica",0,1774,582,0,1695
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,98007,86246,7714,249922
"30","Entre Ríos","Pfizer Pediátrica",0,228,123,47,14099
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,483894,429732,304,1520
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325157,233583,3780,87099
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129546,156229,231065,77115
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7391,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7294,0,0,13,4788
"34","Formosa","Moderna ARNm",0,40655,9348,155,143339
"34","Formosa","Moderna Pediátrica",0,2541,487,0,1374
"34","Formosa","Pfizer BioNTech Comirnaty",0,26526,56110,21470,83382
"34","Formosa","Pfizer Pediátrica",0,28,88,116,11433
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235472,210685,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138024,89200,2986,10071
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165412,159407,31957,52681
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14042,294,0,0
"38","Jujuy","Cansino Ad5 nCoV",1718,0,1686,36,32481
"38","Jujuy","Moderna ARNm",0,26772,42659,1542,168698
"38","Jujuy","Moderna Pediátrica",0,2375,601,0,899
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58036,71967,14713,151879
"38","Jujuy","Pfizer Pediátrica",0,2527,861,172,13362
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,278989,219375,439,1382
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154344,125502,12804,38881
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69537,76671,37255,45861
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4592,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3239
"42","La Pampa","Moderna ARNm",0,6310,26133,0,109486
"42","La Pampa","Moderna Pediátrica",0,446,187,0,1592
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27733,27395,4685,140861
"42","La Pampa","Pfizer Pediátrica",0,194,110,0,5680
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136033,130951,0,8
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89653,62130,330,20212
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78769,79561,21300,30494
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4417
"46","La Rioja","Moderna ARNm",0,10447,26887,1892,87800
"46","La Rioja","Moderna Pediátrica",0,914,268,0,672
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30321,35335,10362,103578
"46","La Rioja","Pfizer Pediátrica",0,56,51,424,5634
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140677,126245,56,477
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95109,70075,4327,30238
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,442093,432344,43463,289421
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25670,471,0,0
"50","Mendoza","Cansino Ad5 nCoV",11526,0,1839,52,41844
"50","Mendoza","Moderna ARNm",0,30973,144111,185,283243
"50","Mendoza","Moderna Pediátrica",0,6475,1899,0,7255
"50","Mendoza","Pfizer BioNTech Comirnaty",0,152115,154274,6846,407007
"50","Mendoza","Pfizer Pediátrica",0,4038,976,43,18532
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,614821,526473,296,2245
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473504,301077,3161,119801
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,228098,241998,87976,62886
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16862,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7620,0,98,49,756
"54","Misiones","Moderna ARNm",0,42952,55835,1049,25300
"54","Misiones","Moderna Pediátrica",0,1341,302,0,323
"54","Misiones","Pfizer BioNTech Comirnaty",0,61552,62944,15127,140299
"54","Misiones","Pfizer Pediátrica",0,2013,640,153,1941
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,349495,277045,1076,5243
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257969,175459,27761,52743
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",0,142528,146467,24462,72548
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",0,12839,66,0,0
"58","Neuquén","Cansino Ad5 nCoV",10532,0,2423,1,56915
"58","Neuquén","Moderna ARNm",0,14040,44874,67,102192
"58","Neuquén","Moderna Pediátrica",0,844,281,0,669
"58","Neuquén","Pfizer BioNTech Comirnaty",0,50884,47425,3335,133248
"58","Neuquén","Pfizer Pediátrica",0,341,164,17,2968
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",0,236002,211287,87,563
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",0,172990,125444,1718,56136
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",0,147352,155851,38873,62800
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",0,14015,94,0,0
"62","Río Negro","Cansino Ad5 nCoV",4125,0,636,42,12263
"62","Río Negro","Moderna ARNm",0,11584,53595,6624,138430
"62","Río Negro","Moderna Pediátrica",0,948,286,0,949
"62","Río Negro","Pfizer BioNTech Comirnaty",0,55564,53489,26623,153346
"62","Río Negro","Pfizer Pediátrica",0,775,297,19,3716
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",0,277586,245317,589,1863
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",0,177604,117981,16148,37498
"66","Salta","AstraZeneca ChAdOx1 S recombinante",0,311878,276410,23082,25730
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",0,17989,69,0,0
"66","Salta","Cansino Ad5 nCoV",3897,0,257,476,8512
"66","Salta","Moderna ARNm",0,36305,99551,4505,271625
"66","Salta","Moderna Pediátrica",0,4247,1001,0,5066
"66","Salta","Pfizer BioNTech Comirnaty",0,104687,110790,17422,281039
"66","Salta","Pfizer Pediátrica",0,3281,1054,56,7191
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",0,417888,339459,277,1104
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",0,300235,206299,10559,58259
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",0,157660,165550,24464,55947
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",0,8866,13,0,0
