"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",1315878,167701
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",249520,229
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",685573,649381
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",2713560,348622
"02","CABA","AstraZeneca ChAdOx1 S recombinante",336236,55489
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65200,168
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",141410,132347
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",638313,139270
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",31198,3310
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4496,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",21009,18213
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",62473,11424
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",80922,22425
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15182,532
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",59712,41781
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",165169,27859
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",29589,6563
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11390,597
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",32118,26879
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",88087,13050
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",65999,18110
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19073,292
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",61072,40433
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",158684,28081
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",345897,44083
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43775,83
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",147531,137694
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",585251,99556
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",89393,20039
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16808,189
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",76338,62918
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",180980,34480
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",48818,6012
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7318,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",31216,21579
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",84386,10051
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",65871,18662
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13920,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",47542,28277
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",118644,25259
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",33624,6310
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4557,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",22503,21644
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",59203,12422
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",23596,9479
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7179,108
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",22711,18679
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",60507,12335
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",177961,18359
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",24247,409
