"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",150321,104776
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",50880,22073
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",4866,2433
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",2,0
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",11785,7536
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",4964,2587
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",8794,6253
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",39681,20987
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",12792,8687
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",3777,3166
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",9625,4335
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",6322,2199
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",4795,2684
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",14867,9420
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",7718,4878
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",10809,3516
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",7923,4392
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",20,0
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",15905,7426
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",7330,3381
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",6011,2848
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",6,0
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",5317,2151
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",36804,20264
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",1,0
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",7286,5061
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",2254,1292
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",14759,9189
