"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648081,4022041,832926,1120834
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90149,0,7677,1530,104994
"06","Buenos Aires","Moderna ARNm",0,419223,1242735,3185,3200548
"06","Buenos Aires","Moderna Pediátrica",0,7246,859,0,1936
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1369963,1444576,77620,5270099
"06","Buenos Aires","Pfizer Pediátrica",0,19135,8365,119326,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5949184,5255324,1662,10248
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315606,2692658,6256,847882
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,727997,762385,204585,505585
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65647,196,0,0
"02","CABA","Cansino Ad5 nCoV",29751,0,1508,44,50213
"02","CABA","Moderna ARNm",0,31657,274093,1490,1482559
"02","CABA","Moderna Pediátrica",0,4470,1137,0,11370
"02","CABA","Pfizer BioNTech Comirnaty",0,192415,218835,62883,1255345
"02","CABA","Pfizer Pediátrica",0,2435,1878,1559,84922
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018360,965647,1668,5229
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896553,627364,231,12941
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86651,86536,18029,59244
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2577,0,1015,328,47514
"10","Catamarca","Moderna ARNm",0,7639,24042,403,94218
"10","Catamarca","Moderna Pediátrica",0,1979,135,0,1899
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33543,30700,863,82201
"10","Catamarca","Pfizer Pediátrica",0,30,55,41,13991
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171080,156405,43,533
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96762,73638,1649,28455
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240141,220199,29271,91617
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,778,0,0
"22","Chaco","Cansino Ad5 nCoV",11242,0,796,212,20478
"22","Chaco","Moderna ARNm",0,30657,68255,1400,116123
"22","Chaco","Moderna Pediátrica",0,1702,115,0,1325
"22","Chaco","Pfizer BioNTech Comirnaty",0,68541,57223,7795,143599
"22","Chaco","Pfizer Pediátrica",0,700,243,192,3074
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,390461,309150,445,2956
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258204,181727,4471,54399
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132808,128663,20528,45728
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11932,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3549,0,351,52,5551
"26","Chubut","Moderna ARNm",0,20671,33254,1220,57732
"26","Chubut","Moderna Pediátrica",0,193,10,0,131
"26","Chubut","Pfizer BioNTech Comirnaty",0,33176,39509,4516,128782
"26","Chubut","Pfizer Pediátrica",0,411,159,26,2117
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172874,141332,174,787
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136784,100156,905,15164
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194099,185842,17689,157271
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19886,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11230,0,270,71,38995
"18","Corrientes","Moderna ARNm",0,27760,61767,393,189557
"18","Corrientes","Moderna Pediátrica",0,5266,406,0,2166
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83239,81113,1794,258480
"18","Corrientes","Pfizer Pediátrica",0,298,214,258,35402
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428500,367507,66,2410
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268451,194660,16,46884
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809212,824850,184042,658231
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44129,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38309,0,5737,33,11252
"14","Córdoba","Moderna ARNm",0,47887,264879,36,628388
"14","Córdoba","Moderna Pediátrica",0,2345,192,0,1552
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283103,257395,16580,706655
"14","Córdoba","Pfizer Pediátrica",0,1598,928,147,20705
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1252620,1137144,516,8390
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939984,627623,4080,98500
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292006,287365,72091,178398
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17379,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14017,0,488,14,4976
