"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3643238,4014203,834316,1005093
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251338,373,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",86665,0,1126,1528,34608
"06","Buenos Aires","Moderna ARNm",0,385519,1134255,3185,813275
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1320230,1290595,77840,3401040
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5885413,5060457,1676,3805
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4279464,2685951,6270,736949
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725343,758149,204747,390008
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65482,190,0,0
"02","CABA","Cansino Ad5 nCoV",28314,0,89,46,43213
"02","CABA","Moderna ARNm",0,21890,253096,1470,331987
"02","CABA","Pfizer BioNTech Comirnaty",0,184886,202159,62900,869116
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1004798,935052,1624,4039
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895579,624396,235,2863
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86419,85786,18079,38607
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2244,0,567,327,24066
"10","Catamarca","Moderna ARNm",0,7469,23239,403,16141
"10","Catamarca","Pfizer BioNTech Comirnaty",0,32805,27950,873,29310
"10","Catamarca","Pfizer Pediátrica",0,0,1,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,168900,150714,45,195
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96581,73111,1665,20938
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,238613,216588,29275,71306
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15516,763,0,0
"22","Chaco","Cansino Ad5 nCoV",9160,0,187,204,4332
"22","Chaco","Moderna ARNm",0,29179,64881,1403,41846
"22","Chaco","Pfizer BioNTech Comirnaty",0,64828,50048,7750,86983
"22","Chaco","Pfizer Pediátrica",0,21,0,6,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,378678,287343,442,1514
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257378,179818,4474,46570
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132218,127222,20590,36352
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11871,650,0,0
"26","Chubut","Cansino Ad5 nCoV",2701,0,133,53,1956
"26","Chubut","Moderna ARNm",0,19954,31466,1217,20988
"26","Chubut","Pfizer BioNTech Comirnaty",0,31516,34971,4497,68301
"26","Chubut","Pfizer Pediátrica",0,15,0,0,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,170871,135503,176,389
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136596,99460,907,13070
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193040,182509,17692,117306
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19869,465,0,0
"18","Corrientes","Cansino Ad5 nCoV",9607,0,110,71,16850
"18","Corrientes","Moderna ARNm",0,27159,58694,393,43384
"18","Corrientes","Pfizer BioNTech Comirnaty",0,81014,74177,1792,146988
"18","Corrientes","Pfizer Pediátrica",0,3,1,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,421031,345857,66,916
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,266304,188168,16,15210
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,807031,817969,184862,534747
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44133,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",35098,0,71,32,6304
"14","Córdoba","Moderna ARNm",0,43002,254370,36,118575
"14","Córdoba","Pfizer BioNTech Comirnaty",0,277528,224300,16740,484957
"14","Córdoba","Pfizer Pediátrica",0,462,11,0,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1239397,1105908,538,6180
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,938945,626312,4092,93396
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,290998,284652,72084,146885
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17341,363,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",12811,0,278,13,383
"30","Entre Ríos","Moderna ARNm",0,22868,83201,212,43842
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,95653,80191,7698,152181
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,476093,409471,306,734
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,323333,229415,3783,46656
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129228,155724,241680,47989
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7385,8,0,0
"34","Formosa","Cansino Ad5 nCoV",6569,0,0,13,251
"34","Formosa","Moderna ARNm",0,39923,7165,161,5547
"34","Formosa","Pfizer BioNTech Comirnaty",0,26084,54766,21485,17820
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,232982,204804,392,424
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138019,88919,3031,7229
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,164813,157142,31959,34695
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14018,289,0,0
"38","Jujuy","Cansino Ad5 nCoV",401,0,40,12,1549
"38","Jujuy","Moderna ARNm",0,24886,36303,1539,17459
"38","Jujuy","Pfizer BioNTech Comirnaty",0,54410,59878,14592,70901
"38","Jujuy","Pfizer Pediátrica",0,49,0,0,0
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,272968,201187,443,414
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154234,125207,12801,35114
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69180,76359,37280,29894
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2877,0,0,0,0
"42","La Pampa","Moderna ARNm",0,6037,25644,0,25679
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27388,26493,4686,88488
"42","La Pampa","Pfizer Pediátrica",0,12,0,0,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,134982,128521,0,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89481,61841,332,14603
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78469,78825,21307,14496
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7247,119,0,0
"46","La Rioja","Cansino Ad5 nCoV",3064,0,2,0,7
"46","La Rioja","Moderna ARNm",0,10157,25882,1893,24059
"46","La Rioja","Pfizer BioNTech Comirnaty",0,29880,33847,10353,65752
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,138906,122625,57,243
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,94987,69827,4332,22744
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,437298,422346,43495,200095
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25630,458,0,0
"50","Mendoza","Cansino Ad5 nCoV",9921,0,723,52,7098
"50","Mendoza","Moderna ARNm",0,27061,135104,184,30084
"50","Mendoza","Pfizer BioNTech Comirnaty",0,146672,142193,6860,262022
"50","Mendoza","Pfizer Pediátrica",0,62,2,0,0
