"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3420278,3722445
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251027,325
"06","Buenos Aires","Cansino Ad5 nCoV",20814,0
"06","Buenos Aires","Moderna ARNm",317920,976542
"06","Buenos Aires","Pfizer BioNTech Comirnaty",675642,119121
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4431407,3077306
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4120811,2311648
"02","CABA","AstraZeneca ChAdOx1 S recombinante",680074,702117
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65377,183
"02","CABA","Cansino Ad5 nCoV",25941,0
"02","CABA","Moderna ARNm",19279,245254
"02","CABA","Pfizer BioNTech Comirnaty",133634,32925
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",798249,647764
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",891688,554069
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84973,78385
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4752,4
"10","Catamarca","Cansino Ad5 nCoV",1071,0
"10","Catamarca","Moderna ARNm",7132,20537
"10","Catamarca","Pfizer BioNTech Comirnaty",16700,34
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",126114,90213
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94394,59047
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",227137,180920
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15362,606
"22","Chaco","Cansino Ad5 nCoV",921,0
"22","Chaco","Moderna ARNm",25107,50826
"22","Chaco","Pfizer BioNTech Comirnaty",21949,1272
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",260979,155929
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",243379,139298
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",122569,112903
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11742,617
"26","Chubut","Cansino Ad5 nCoV",50,0
"26","Chubut","Moderna ARNm",17952,26327
"26","Chubut","Pfizer BioNTech Comirnaty",13319,935
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",122070,85345
