"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3635970,4006603,834610,979326
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251140,349,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",75639,0,0,1515,17661
"06","Buenos Aires","Moderna ARNm",0,340557,1024727,3186,84140
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1176837,983994,78250,1805438
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5647328,4677640,1678,2272
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4225068,2628012,6296,286080
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,717868,746805,204803,339615
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65475,186,0,0
"02","CABA","Cansino Ad5 nCoV",26506,0,0,42,2074
"02","CABA","Moderna ARNm",0,19518,248869,1450,103833
"02","CABA","Pfizer BioNTech Comirnaty",0,178722,180171,62899,328449
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,964106,871965,1557,760
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,894575,613317,241,273
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86104,84642,17753,28195
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4803,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",1576,0,0,109,1065
"10","Catamarca","Moderna ARNm",0,7396,22659,205,2909
"10","Catamarca","Pfizer BioNTech Comirnaty",0,32024,23450,687,8622
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,166531,141071,44,97
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96372,71783,1595,13833
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,236817,211635,28858,60241
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15502,752,0,0
"22","Chaco","Cansino Ad5 nCoV",5186,0,0,145,1182
"22","Chaco","Moderna ARNm",0,27040,59365,783,10902
"22","Chaco","Pfizer BioNTech Comirnaty",0,55132,34967,7103,57781
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,348632,246112,425,875
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,253913,171091,3198,22166
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,131419,125099,20191,32286
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11858,649,0,0
"26","Chubut","Cansino Ad5 nCoV",784,0,0,50,1325
"26","Chubut","Moderna ARNm",0,19220,29348,874,9500
"26","Chubut","Pfizer BioNTech Comirnaty",0,27010,25160,4052,36561
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,161840,122815,168,314
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,135633,96669,844,8718
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,187700,174124,17239,102295
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19804,448,0,0
"18","Corrientes","Cansino Ad5 nCoV",6628,0,0,0,7
"18","Corrientes","Moderna ARNm",0,25542,56024,76,7583
"18","Corrientes","Pfizer BioNTech Comirnaty",0,71106,54495,1355,81900
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,390602,299923,66,445
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,258706,177138,16,154
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,803811,802203,185065,453436
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44133,122,0,0
"14","Córdoba","Cansino Ad5 nCoV",26530,0,0,31,1867
"14","Córdoba","Moderna ARNm",0,41428,249176,36,1565
"14","Córdoba","Pfizer BioNTech Comirnaty",0,255933,202431,16721,195569
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1201245,1041806,545,2944
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,928074,612642,3914,35868
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,287906,275445,69104,114935
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17333,359,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",9847,0,0,11,35
"30","Entre Ríos","Moderna ARNm",0,21687,80465,111,4435
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,87848,65837,4363,34705
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,454264,369466,295,403
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,318951,217751,3185,8958
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,127552,156602,241725,39256
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7378,7,0,0
"34","Formosa","Cansino Ad5 nCoV",4426,0,0,10,0
"34","Formosa","Moderna ARNm",0,39030,5090,161,65
"34","Formosa","Pfizer BioNTech Comirnaty",0,23356,50700,21499,7569
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,225879,190795,391,289
