"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",217588,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",324243,0
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",858011,263466
"02","CABA","AstraZeneca ChAdOx1 S recombinante",14450,1
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",61867,114
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",65435,30
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",212839,82320
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",2062,2
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4322,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",7758,2
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",20358,6265
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",2751,1
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",14587,50
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",19888,53
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",58744,16129
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",535,0
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",7390,47
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",11239,3
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",27880,8047
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",14387,11
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",14405,7
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",50383,15002
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",16401,0
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",42527,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",78784,4
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",211260,50201
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",50,0
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",15780,90
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",16512,5
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",62834,18988
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",2871,0
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7253,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",12108,1
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",33343,7970
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",1,0
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",9564,67
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",13162,408
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",36211,13347
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",2141,0
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4483,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",9003,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",24067,6583
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",5907,1
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",7594,0
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",23492,7493
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",20382,78
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",24143,16
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",96571,18911
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",486,1
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",14541,36
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",21090,34
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",42035,12779
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",8146,0
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",11763,0
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",37761,9724
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",9449,0
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",13698,1
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",36748,12312
"66","Salta","AstraZeneca ChAdOx1 S recombinante",2235,0
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17192,0
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",22863,6
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",63865,18180
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",8,0
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8655,6
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",14058,5
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",42019,10810
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",3022,0
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6810,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",9885,0
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",33291,9689
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",3934,1
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",6801,1
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",19674,6222
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",810,2
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",39575,23
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",62559,43
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",173182,54455
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",10859,2
"86","Santiago del Estero","Sinopharm Vacuna SARSCOV 2 inactivada",16666,1
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",40716,11288
"94","Tierra del Fuego","COVISHIELD ChAdOx1nCoV COVID 19",1823,49
"94","Tierra del Fuego","Sinopharm Vacuna SARSCOV 2 inactivada",2450,78
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",10255,3060
"90","Tucumán","AstraZeneca ChAdOx1 S recombinante",0,2336
"90","Tucumán","COVISHIELD ChAdOx1nCoV COVID 19",20057,0
"90","Tucumán","Sinopharm Vacuna SARSCOV 2 inactivada",27036,978
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",68426,24330
