"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648033,4021999,832929,1120804
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90066,0,7654,1530,102517
"06","Buenos Aires","Moderna ARNm",0,418629,1241154,3185,3175467
"06","Buenos Aires","Moderna Pediátrica",0,3099,399,0,1484
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1369835,1444395,77621,5269346
"06","Buenos Aires","Pfizer Pediátrica",0,19022,8282,117594,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5948287,5253725,1662,10101
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315594,2692474,6256,834411
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,727986,762277,204587,503966
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65642,194,0,0
"02","CABA","Cansino Ad5 nCoV",29748,0,1507,44,50162
"02","CABA","Moderna ARNm",0,31454,273751,1490,1470510
"02","CABA","Moderna Pediátrica",0,4099,555,0,10883
"02","CABA","Pfizer BioNTech Comirnaty",0,192380,218773,62884,1253736
"02","CABA","Pfizer Pediátrica",0,2436,1878,1559,84917
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018315,965491,1668,5213
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896543,627346,231,12319
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86646,86539,18029,59240
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2576,0,1013,328,47473
"10","Catamarca","Moderna ARNm",0,7633,24014,403,93187
"10","Catamarca","Moderna Pediátrica",0,1795,74,0,1546
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33542,30698,863,81972
"10","Catamarca","Pfizer Pediátrica",0,29,55,40,13975
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171058,156355,43,533
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96761,73631,1649,28274
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240114,220178,29271,91516
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,777,0,0
"22","Chaco","Cansino Ad5 nCoV",11224,0,791,212,20304
"22","Chaco","Moderna ARNm",0,30600,68124,1400,113699
"22","Chaco","Moderna Pediátrica",0,1529,63,0,1194
"22","Chaco","Pfizer BioNTech Comirnaty",0,68504,57149,7795,143025
"22","Chaco","Pfizer Pediátrica",0,690,239,189,2990
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,390323,308889,445,2912
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258197,181711,4471,54310
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132802,128656,20529,45723
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11932,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3537,0,347,52,5463
"26","Chubut","Moderna ARNm",0,20655,33224,1220,57288
"26","Chubut","Moderna Pediátrica",0,177,3,0,117
"26","Chubut","Pfizer BioNTech Comirnaty",0,33161,39471,4516,128519
"26","Chubut","Pfizer Pediátrica",0,411,159,25,2092
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172850,141289,174,770
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136782,100155,905,15159
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194094,185826,17689,155920
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11213,0,269,71,38981
"18","Corrientes","Moderna ARNm",0,27732,61655,393,185243
"18","Corrientes","Moderna Pediátrica",0,4936,220,0,2018
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83222,81096,1794,258380
"18","Corrientes","Pfizer Pediátrica",0,298,214,258,35196
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428471,367370,66,2406
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268448,194648,16,46783
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809201,824816,184047,658171
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44129,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38289,0,5734,33,11211
"14","Córdoba","Moderna ARNm",0,47745,264640,36,624296
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283067,257337,16580,706406
"14","Córdoba","Pfizer Pediátrica",0,1593,922,147,20581
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1252491,1136864,516,8368
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939973,627606,4080,98420
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291990,287339,72091,178282
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17379,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14014,0,487,14,4906
"30","Entre Ríos","Moderna ARNm",0,23711,85696,217,186187
"30","Entre Ríos","Moderna Pediátrica",0,947,54,0,929
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97949,86089,7714,244395
"30","Entre Ríos","Pfizer Pediátrica",0,218,111,46,13737
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,483303,428260,304,1426
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325119,233490,3780,86864
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129549,156220,231065,77045
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7391,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7274,0,0,13,4470
"34","Formosa","Moderna ARNm",0,40553,9040,155,107342
"34","Formosa","Moderna Pediátrica",0,1967,154,0,1008
"34","Formosa","Pfizer BioNTech Comirnaty",0,26516,56079,21470,82059
"34","Formosa","Pfizer Pediátrica",0,26,80,112,11248
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235282,210223,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138018,89192,2986,10068
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165357,159223,31957,52512
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14041,293,0,0
"38","Jujuy","Cansino Ad5 nCoV",1697,0,1659,36,31872
"38","Jujuy","Moderna ARNm",0,26248,41052,1542,119469
"38","Jujuy","Moderna Pediátrica",0,1515,22,0,458
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57935,71776,14715,149730
"38","Jujuy","Pfizer Pediátrica",0,2450,739,154,10602
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,278461,218205,439,1263
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154330,125484,12805,38819
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69348,76586,37279,45342
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4583,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2899,0,0,0,3201
"42","La Pampa","Moderna ARNm",0,6253,26038,0,92687
"42","La Pampa","Moderna Pediátrica",0,269,32,0,1219
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27716,27366,4686,139668
"42","La Pampa","Pfizer Pediátrica",0,194,106,0,5653
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135971,130827,0,7
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89531,61984,330,19901
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78761,79542,21300,30472
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3150,0,50,0,4375
"46","La Rioja","Moderna ARNm",0,10383,26707,1892,73969
"46","La Rioja","Moderna Pediátrica",0,492,18,0,400
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30312,35321,10362,103487
"46","La Rioja","Pfizer Pediátrica",0,51,50,422,5557
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140529,125957,56,416
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95095,70047,4327,28761
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,441960,431834,43465,289015
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25666,470,0,0
"50","Mendoza","Cansino Ad5 nCoV",11447,0,1763,52,40291
"50","Mendoza","Moderna ARNm",0,30149,142421,185,210879
"50","Mendoza","Moderna Pediátrica",0,2314,116,0,2637
"50","Mendoza","Pfizer BioNTech Comirnaty",0,151464,152703,6847,387266
"50","Mendoza","Pfizer Pediátrica",0,3888,828,37,16385
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,614202,523750,298,2142
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473402,300907,3161,119169
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,227902,241826,87983,62682
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16858,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7618,0,97,49,753
"54","Misiones","Moderna ARNm",0,42742,55545,1049,18539
"54","Misiones","Moderna Pediátrica",0,796,28,0,186
"54","Misiones","Pfizer BioNTech Comirnaty",0,60931,61853,15127,132635
"54","Misiones","Pfizer Pediátrica",0,1889,542,139,1655
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,348463,275135,1082,5072
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257807,175323,27762,52491
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",0,142509,146426,24476,72413
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",0,12828,67,0,0
"58","Neuquén","Cansino Ad5 nCoV",10475,0,2411,1,56555
"58","Neuquén","Moderna ARNm",0,13731,44248,67,78285
"58","Neuquén","Moderna Pediátrica",0,403,22,0,308
"58","Neuquén","Pfizer BioNTech Comirnaty",0,50681,47012,3340,125540
"58","Neuquén","Pfizer Pediátrica",0,305,150,16,2653
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",0,235816,210738,87,548
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",0,172981,125423,1718,56104
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",0,147328,155818,38873,62755
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",0,14012,93,0,0
"62","Río Negro","Cansino Ad5 nCoV",4098,0,628,42,12064
"62","Río Negro","Moderna ARNm",0,11193,52594,6624,110470
"62","Río Negro","Moderna Pediátrica",0,515,41,0,501
"62","Río Negro","Pfizer BioNTech Comirnaty",0,55482,53320,26623,144282
"62","Río Negro","Pfizer Pediátrica",0,725,255,16,2920
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",0,277377,244699,589,1805
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",0,177584,117922,16149,37129
"66","Salta","AstraZeneca ChAdOx1 S recombinante",0,311470,275988,23083,25646
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",0,17985,69,0,0
"66","Salta","Cansino Ad5 nCoV",3897,0,251,476,8463
"66","Salta","Moderna ARNm",0,35354,97198,4505,219873
"66","Salta","Moderna Pediátrica",0,2799,137,0,2804
"66","Salta","Pfizer BioNTech Comirnaty",0,104489,110397,17422,277498
"66","Salta","Pfizer Pediátrica",0,3223,981,55,6740
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",0,417081,337422,277,1053
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",0,300179,206174,10559,57746
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",0,157665,165537,24464,55923
