"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3441257,3767843
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251035,327
"06","Buenos Aires","Cansino Ad5 nCoV",25395,0
"06","Buenos Aires","Moderna ARNm",327271,997457
"06","Buenos Aires","Pfizer BioNTech Comirnaty",836443,234894
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4824579,3373745
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4142916,2356185
"02","CABA","AstraZeneca ChAdOx1 S recombinante",684985,706447
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65388,182
"02","CABA","Cansino Ad5 nCoV",26086,0
"02","CABA","Moderna ARNm",19327,247234
"02","CABA","Pfizer BioNTech Comirnaty",152921,101793
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",854513,663684
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892230,567344
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85359,80138
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4752,4
"10","Catamarca","Cansino Ad5 nCoV",1076,0
"10","Catamarca","Moderna ARNm",7269,21298
"10","Catamarca","Pfizer BioNTech Comirnaty",23863,1476
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",140068,93913
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94733,64686
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",227925,184458
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15374,628
"22","Chaco","Cansino Ad5 nCoV",1407,0
"22","Chaco","Moderna ARNm",25424,52112
"22","Chaco","Pfizer BioNTech Comirnaty",28531,4512
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",278525,164294
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",245584,144771
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",124390,114943
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11747,617
"26","Chubut","Cansino Ad5 nCoV",56,0
"26","Chubut","Moderna ARNm",18256,27984
"26","Chubut","Pfizer BioNTech Comirnaty",17705,5282
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",133131,88445
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",132798,87685
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",180991,154984
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19708,402
"18","Corrientes","Cansino Ad5 nCoV",4049,0
"18","Corrientes","Moderna ARNm",25036,53623
"18","Corrientes","Pfizer BioNTech Comirnaty",46894,3510
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",328307,188751
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",249451,141977
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",783608,765328
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44086,99
"14","Córdoba","Cansino Ad5 nCoV",14512,202
"14","Córdoba","Moderna ARNm",41371,246769
"14","Córdoba","Pfizer BioNTech Comirnaty",214698,37418
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1091625,755869
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",888905,566526
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",279605,245555
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17246,331
"30","Entre Ríos","Cansino Ad5 nCoV",6567,0
"30","Entre Ríos","Moderna ARNm",20855,71420
"30","Entre Ríos","Pfizer BioNTech Comirnaty",54446,5831
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",371570,252751
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",308007,177934
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117869,140954
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7351,5
"34","Formosa","Cansino Ad5 nCoV",627,0
"34","Formosa","Moderna ARNm",38899,4928
"34","Formosa","Pfizer BioNTech Comirnaty",17842,30605
