"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3267957,988164
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250738,310
"06","Buenos Aires","Moderna ARNm",52637,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3056863,1277178
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3590910,911283
"02","CABA","AstraZeneca ChAdOx1 S recombinante",652470,297635
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65367,185
"02","CABA","Moderna ARNm",11316,86638
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",602859,317802
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",754667,207575
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",80770,15676
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4562,1
"10","Catamarca","Moderna ARNm",1577,3740
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",93057,20664
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",79082,21417
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",209545,58504
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15302,582
"22","Chaco","Moderna ARNm",4620,1310
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",146478,74757
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",215614,56120
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",118269,28450
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11721,611
"26","Chubut","Moderna ARNm",1328,1268
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",84664,42274
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",113156,32082
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",157150,65785
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19624,387
"18","Corrientes","Moderna ARNm",3137,4046
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",220116,67642
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",207333,48702
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",733882,285193
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43653,67
"14","Córdoba","Moderna ARNm",6618,10348
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",685568,345046
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",731198,188426
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",251114,67505
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17099,332
"30","Entre Ríos","Moderna ARNm",3530,3
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",244088,98001
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",249551,67824
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",113295,51904
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7340,1
"34","Formosa","Moderna ARNm",3596,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",134033,54386
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",108159,29879
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",152421,45536
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13967,281
"38","Jujuy","Moderna ARNm",3202,2089
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",133030,50965
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",148129,42391
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",65980,35305
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4565,0
"42","La Pampa","Moderna ARNm",3017,12968
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",77783,41681
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",72207,20383
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",72586,24616
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7203,108
"46","La Rioja","Moderna ARNm",2316,1949
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",80818,36110
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",78619,22776
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",381702,121720
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25121,411
"50","Mendoza","Moderna ARNm",3206,8882
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",298663,124673
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",404815,103092
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",187183,71801
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16494,791
"54","Misiones","Moderna ARNm",7136,56
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",114224,59107
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",198855,56799
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",135057,40820
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12507,60
"58","Neuquén","Moderna ARNm",1355,12198
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",122651,60667
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",129987,38152
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",134225,43687
