"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3463903,3814005
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251037,328
"06","Buenos Aires","Cansino Ad5 nCoV",28001,0
"06","Buenos Aires","Moderna ARNm",332579,1015624
"06","Buenos Aires","Pfizer BioNTech Comirnaty",888949,544660
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4996453,3740541
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4153911,2386329
"02","CABA","AstraZeneca ChAdOx1 S recombinante",689591,712142
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65402,180
"02","CABA","Cansino Ad5 nCoV",26150,69
"02","CABA","Moderna ARNm",19344,247815
"02","CABA","Pfizer BioNTech Comirnaty",160021,134638
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",888081,765529
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892505,582380
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85467,81072
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4753,5
"10","Catamarca","Cansino Ad5 nCoV",1112,0
"10","Catamarca","Moderna ARNm",7345,22234
"10","Catamarca","Pfizer BioNTech Comirnaty",28536,5758
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",158005,102910
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",95104,67049
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",229043,190488
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15400,653
"22","Chaco","Cansino Ad5 nCoV",1989,0
"22","Chaco","Moderna ARNm",25783,54094
"22","Chaco","Pfizer BioNTech Comirnaty",35595,11109
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",294942,181111
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",246823,150213
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",126321,116704
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11752,624
"26","Chubut","Cansino Ad5 nCoV",72,2
"26","Chubut","Moderna ARNm",18513,28764
"26","Chubut","Pfizer BioNTech Comirnaty",20365,13705
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",140500,96496
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",133241,90071
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",182591,159461
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19724,426
"18","Corrientes","Cansino Ad5 nCoV",4389,0
"18","Corrientes","Moderna ARNm",25084,54196
"18","Corrientes","Pfizer BioNTech Comirnaty",54704,14182
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",343159,206990
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",250544,143929
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",787203,771897
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44087,111
"14","Córdoba","Cansino Ad5 nCoV",16685,211
"14","Córdoba","Moderna ARNm",41432,248150
"14","Córdoba","Pfizer BioNTech Comirnaty",226896,126768
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1122251,885611
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",893237,576314
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",280859,255382
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17249,331
"30","Entre Ríos","Cansino Ad5 nCoV",7111,1
"30","Entre Ríos","Moderna ARNm",21224,75873
"30","Entre Ríos","Pfizer BioNTech Comirnaty",65483,22778
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",401995,270289
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",310026,186722
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",118812,144154
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7360,6
"34","Formosa","Cansino Ad5 nCoV",1022,0
"34","Formosa","Moderna ARNm",38916,4941
"34","Formosa","Pfizer BioNTech Comirnaty",18828,35584
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",200170,160392
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",133956,80267
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",161274,141258
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13988,286
"38","Jujuy","Cansino Ad5 nCoV",65,0
"38","Jujuy","Moderna ARNm",21620,28376
"38","Jujuy","Pfizer BioNTech Comirnaty",30503,6204
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",224428,129407
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",153525,116428
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",68201,75032
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4576,0
"42","La Pampa","Cansino Ad5 nCoV",2628,0
"42","La Pampa","Moderna ARNm",4864,24945
"42","La Pampa","Pfizer BioNTech Comirnaty",23595,19761
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",121697,109270
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",87734,57892
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",77511,75521
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7213,111
"46","La Rioja","Cansino Ad5 nCoV",2338,0
"46","La Rioja","Moderna ARNm",9088,23478
"46","La Rioja","Pfizer BioNTech Comirnaty",23957,17470
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",127294,97478
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",93259,62687
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",412822,376768
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25292,423
"50","Mendoza","Cansino Ad5 nCoV",4732,3
"50","Mendoza","Moderna ARNm",23717,128889
"50","Mendoza","Pfizer BioNTech Comirnaty",113468,73623
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",487710,306204
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",462000,265206
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",216550,217117
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16734,789
"54","Misiones","Cansino Ad5 nCoV",4108,5
"54","Misiones","Moderna ARNm",39912,50475
"54","Misiones","Pfizer BioNTech Comirnaty",29362,7492
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",251041,153568
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",239721,138603
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",138001,125409
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12773,60
"58","Neuquén","Cansino Ad5 nCoV",4516,0
