"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3647460,4021489,833184,1119963
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251398,381,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",89337,0,7460,1527,73952
"06","Buenos Aires","Moderna ARNm",0,409183,1212557,3186,2428820
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1368423,1442195,77645,5249091
"06","Buenos Aires","Pfizer Pediátrica",0,17097,6767,74640,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5935767,5228909,1662,8207
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315297,2691101,6259,812619
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726831,761314,204617,502750
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65532,190,0,0
"02","CABA","Cansino Ad5 nCoV",29643,0,1451,45,48559
"02","CABA","Moderna ARNm",0,28092,267125,1490,1063845
"02","CABA","Pfizer BioNTech Comirnaty",0,192292,218490,62888,1244216
"02","CABA","Pfizer Pediátrica",0,2187,1546,1059,61072
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1013724,959472,1677,5004
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895853,626516,231,7852
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86627,86485,18029,58877
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2555,0,993,328,46438
"10","Catamarca","Moderna ARNm",0,7565,23789,403,71433
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33521,30604,863,75913
"10","Catamarca","Pfizer Pediátrica",0,20,39,33,11684
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170624,155555,43,470
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96738,73576,1649,23461
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239836,219729,29277,90458
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15536,774,0,0
"22","Chaco","Cansino Ad5 nCoV",10915,0,663,212,16577
"22","Chaco","Moderna ARNm",0,29839,66575,1400,83104
"22","Chaco","Pfizer BioNTech Comirnaty",0,68075,56430,7795,138642
"22","Chaco","Pfizer Pediátrica",0,540,140,133,1318
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,388003,304580,444,2466
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258043,181472,4471,52691
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132734,128572,20531,45548
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11922,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3356,0,272,52,4284
"26","Chubut","Moderna ARNm",0,20359,32560,1220,44048
"26","Chubut","Pfizer BioNTech Comirnaty",0,32984,39102,4520,123899
"26","Chubut","Pfizer Pediátrica",0,359,119,11,1226
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172492,140335,175,607
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136770,100120,906,14875
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193919,185491,17689,147486
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19885,488,0,0
"18","Corrientes","Cansino Ad5 nCoV",10799,0,244,71,35855
"18","Corrientes","Moderna ARNm",0,27361,60217,393,107854
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83070,80408,1794,239804
"18","Corrientes","Pfizer Pediátrica",0,225,97,21,24278
