"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3004347,626195
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250621,308
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",1433787,657917
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3345327,670471
"02","CABA","AstraZeneca ChAdOx1 S recombinante",597931,138185
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65353,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",355543,137224
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",738026,172062
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",63880,11825
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4548,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",39326,19807
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",76755,16976
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",189062,29220
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15275,551
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",99472,50142
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",198504,41314
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",98558,15402
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11680,607
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",59714,30149
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",104566,22687
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",140287,45888
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19637,390
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",103299,51607
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",202608,38093
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",646052,121498
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44010,89
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",360980,142131
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",715770,137971
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",226897,36492
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17043,330
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",117412,69124
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",230409,50256
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",112582,8388
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7325,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",69345,22904
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",96157,20467
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",136539,24122
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13960,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",81124,37881
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",132550,32826
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",63032,14532
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4555,0
