"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",1527494,187914
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",249860,300
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",686005,650340
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",2820737,417097
"02","CABA","AstraZeneca ChAdOx1 S recombinante",414416,75268
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65238,169
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",141822,133341
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",643351,142608
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",40177,4093
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4497,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",21069,18490
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",62952,12405
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",99968,22951
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15219,532
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",60219,42354
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",172832,31155
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",46514,7079
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11410,600
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",32191,27505
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",90999,14168
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",73265,23363
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19293,301
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",61384,43211
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",163511,30718
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",426250,45408
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43831,88
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",147763,139209
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",601367,106240
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",111983,21710
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16830,219
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",76665,63981
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",190983,40117
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",59889,6013
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7318,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",31284,21739
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",84394,10065
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",72209,20694
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13955,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",48051,29528
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",120441,25650
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",47856,6510
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4557,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",22507,21701
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",59364,12690
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",24929,10414
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7191,108
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",22797,19209
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",63857,13004
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",213786,27483
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",24374,391
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",77077,62317
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",325125,58649
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",79887,16076
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16233,759
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",63369,37034
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",157810,26712
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",48257,11364
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12346,64
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",34593,32008
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",100221,18095
