"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",139647,73189
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",37605,19555
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",3895,2399
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",8519,6987
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",3916,2120
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",7975,4048
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",26202,20475
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",11411,6240
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",3471,3152
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",6845,4333
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",3826,2121
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",4140,2612
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",12559,6713
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",5796,4664
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",7419,3415
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",6142,4248
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",10032,7042
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",6146,2322
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",4915,2747
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",3815,2106
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",28199,16521
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",6339,4670
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",1894,1035
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",11941,7565
