"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648303,4022252,832895,1121022
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90294,0,7729,1530,110312
"06","Buenos Aires","Moderna ARNm",0,422940,1253138,3185,3563747
"06","Buenos Aires","Moderna Pediátrica",0,27179,7551,0,9131
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371577,1447660,77615,5322869
"06","Buenos Aires","Pfizer Pediátrica",0,19759,8912,127763,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954210,5264795,1662,10950
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315677,2693025,6256,856184
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728098,762559,204576,506197
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65669,197,0,0
"02","CABA","Cansino Ad5 nCoV",29916,0,1670,44,50982
"02","CABA","Moderna ARNm",0,33579,276691,1490,1626518
"02","CABA","Moderna Pediátrica",0,7407,2925,0,12801
"02","CABA","Pfizer BioNTech Comirnaty",0,193165,219756,62880,1271066
"02","CABA","Pfizer Pediátrica",0,2449,1923,1568,84981
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018586,966266,1667,5269
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896603,627414,231,13856
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86655,86565,18029,59307
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47792
"10","Catamarca","Moderna ARNm",0,7696,24169,403,106873
"10","Catamarca","Moderna Pediátrica",0,3919,1211,0,4558
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33553,30718,863,83364
"10","Catamarca","Pfizer Pediátrica",0,33,56,41,14075
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171201,156886,43,553
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96763,73647,1649,28987
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240311,220309,29270,92022
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11282,0,818,212,21049
"22","Chaco","Moderna ARNm",0,31213,69256,1400,136765
"22","Chaco","Moderna Pediátrica",0,2861,790,0,2569
"22","Chaco","Pfizer BioNTech Comirnaty",0,68809,57713,7795,150150
"22","Chaco","Pfizer Pediátrica",0,764,285,245,3698
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391321,311201,445,3232
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258249,181816,4471,54567
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132849,128708,20527,45767
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11933,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,364,52,5754
"26","Chubut","Moderna ARNm",0,20908,33696,1220,66781
"26","Chubut","Moderna Pediátrica",0,293,71,0,223
"26","Chubut","Pfizer BioNTech Comirnaty",0,33287,39789,4516,134277
"26","Chubut","Pfizer Pediátrica",0,444,185,27,2290
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173127,141688,174,837
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136798,100167,905,15170
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194110,185917,17689,160893
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,490,0,0
"18","Corrientes","Cansino Ad5 nCoV",11264,0,284,71,40065
"18","Corrientes","Moderna ARNm",0,28052,62660,393,235298
"18","Corrientes","Moderna Pediátrica",0,7399,1761,0,3105
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83285,81212,1794,261952
"18","Corrientes","Pfizer Pediátrica",0,318,221,259,37830
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428758,368571,66,2480
