"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3404073,3652178
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251017,323
"06","Buenos Aires","Cansino Ad5 nCoV",16648,0
"06","Buenos Aires","Moderna ARNm",307875,915887
"06","Buenos Aires","Pfizer BioNTech Comirnaty",488096,10147
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3906414,3025099
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4055007,2265586
"02","CABA","AstraZeneca ChAdOx1 S recombinante",676497,697721
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65361,183
"02","CABA","Cansino Ad5 nCoV",25809,0
"02","CABA","Moderna ARNm",19257,244488
"02","CABA","Pfizer BioNTech Comirnaty",97880,14928
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",693814,639775
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",890438,529103
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84847,71441
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",1044,0
"10","Catamarca","Moderna ARNm",7063,20204
"10","Catamarca","Pfizer BioNTech Comirnaty",5842,21
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",114821,85920
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93977,56311
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",226244,177430
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15357,603
"22","Chaco","Cansino Ad5 nCoV",532,0
"22","Chaco","Moderna ARNm",24475,49407
"22","Chaco","Pfizer BioNTech Comirnaty",11341,521
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",236334,150720
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",241310,133982
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",121113,109909
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11741,617
"26","Chubut","Cansino Ad5 nCoV",43,0
"26","Chubut","Moderna ARNm",17257,24790
"26","Chubut","Pfizer BioNTech Comirnaty",7954,31
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",110749,83073
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",131637,77794
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",175745,140257
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19700,397
"18","Corrientes","Cansino Ad5 nCoV",3074,0
"18","Corrientes","Moderna ARNm",24507,50645
"18","Corrientes","Pfizer BioNTech Comirnaty",14208,826
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",278317,177490
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",247513,119404
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",767855,736867
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43867,78
"14","Córdoba","Cansino Ad5 nCoV",8266,0
"14","Córdoba","Moderna ARNm",40854,234294
"14","Córdoba","Pfizer BioNTech Comirnaty",101631,4301
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",890366,684775
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",878855,502006
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",274364,229185
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17203,330
"30","Entre Ríos","Cansino Ad5 nCoV",5136,0
"30","Entre Ríos","Moderna ARNm",19169,65529
"30","Entre Ríos","Pfizer BioNTech Comirnaty",15007,15
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",297435,237722
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",301888,154468
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117404,124414
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7347,1
"34","Formosa","Cansino Ad5 nCoV",257,0
"34","Formosa","Moderna ARNm",38764,4768
"34","Formosa","Pfizer BioNTech Comirnaty",12035,1
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",167155,115236
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",130986,68762
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",160182,128563
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13972,286
"38","Jujuy","Cansino Ad5 nCoV",31,0
"38","Jujuy","Moderna ARNm",20433,21389
"38","Jujuy","Pfizer BioNTech Comirnaty",10939,75
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",180888,110598
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",152693,105419
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",67421,73146
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4572,0
"42","La Pampa","Cansino Ad5 nCoV",2492,0
"42","La Pampa","Moderna ARNm",4850,24209
"42","La Pampa","Pfizer BioNTech Comirnaty",16752,694
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",107732,79659
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",86542,50351
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",75314,70820
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7204,110
"46","La Rioja","Cansino Ad5 nCoV",1905,0
"46","La Rioja","Moderna ARNm",8981,23293
"46","La Rioja","Pfizer BioNTech Comirnaty",12192,326
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",102099,73328
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",92596,57489
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",403443,357359
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25219,407
"50","Mendoza","Cansino Ad5 nCoV",3019,0
"50","Mendoza","Moderna ARNm",22861,123738
"50","Mendoza","Pfizer BioNTech Comirnaty",69100,1210
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",358212,284476
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",451922,242819
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",209950,200106
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16654,790
"54","Misiones","Cansino Ad5 nCoV",2389,0
"54","Misiones","Moderna ARNm",37434,44670
"54","Misiones","Pfizer BioNTech Comirnaty",12566,61
