"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3424395,3733687
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251027,325
"06","Buenos Aires","Cansino Ad5 nCoV",21958,0
"06","Buenos Aires","Moderna ARNm",320984,984233
"06","Buenos Aires","Pfizer BioNTech Comirnaty",744179,138463
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4545078,3138511
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4128036,2324057
"02","CABA","AstraZeneca ChAdOx1 S recombinante",681119,703374
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65379,183
"02","CABA","Cansino Ad5 nCoV",25979,0
"02","CABA","Moderna ARNm",19281,245621
"02","CABA","Pfizer BioNTech Comirnaty",138952,35157
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",827639,652906
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",891823,562408
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85065,79052
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4752,4
"10","Catamarca","Cansino Ad5 nCoV",1071,0
"10","Catamarca","Moderna ARNm",7191,20560
"10","Catamarca","Pfizer BioNTech Comirnaty",16927,34
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",128154,91062
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94426,59313
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",227299,181861
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15365,615
"22","Chaco","Cansino Ad5 nCoV",985,0
"22","Chaco","Moderna ARNm",25146,51093
"22","Chaco","Pfizer BioNTech Comirnaty",23288,1570
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",264676,156731
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",243758,140403
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",122925,113379
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11744,617
"26","Chubut","Cansino Ad5 nCoV",52,0
"26","Chubut","Moderna ARNm",18017,26887
"26","Chubut","Pfizer BioNTech Comirnaty",14584,1497
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",124742,85988
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",132572,84853
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",179825,149024
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19701,397
"18","Corrientes","Cansino Ad5 nCoV",3545,0
"18","Corrientes","Moderna ARNm",24796,52066
"18","Corrientes","Pfizer BioNTech Comirnaty",36258,844
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",314300,183283
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",248333,130871
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",779480,757775
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44074,84
"14","Córdoba","Cansino Ad5 nCoV",12042,200
"14","Córdoba","Moderna ARNm",41270,244670
"14","Córdoba","Pfizer BioNTech Comirnaty",191919,16956
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1036730,701203
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",884495,552049
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",278477,242575
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17243,331
"30","Entre Ríos","Cansino Ad5 nCoV",6103,0
"30","Entre Ríos","Moderna ARNm",20557,69184
"30","Entre Ríos","Pfizer BioNTech Comirnaty",41793,1155
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",328609,247887
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",306309,169318
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117653,137292
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7347,1
"34","Formosa","Cansino Ad5 nCoV",307,0
"34","Formosa","Moderna ARNm",38865,4916
"34","Formosa","Pfizer BioNTech Comirnaty",16329,23944
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",181641,118492
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",132782,75239
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",160741,134559
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13972,286
"38","Jujuy","Cansino Ad5 nCoV",43,0
"38","Jujuy","Moderna ARNm",21316,25113
"38","Jujuy","Pfizer BioNTech Comirnaty",22877,1151
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",202599,116360
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",152873,111971
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",67918,74145
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4574,0
"42","La Pampa","Cansino Ad5 nCoV",2556,0
"42","La Pampa","Moderna ARNm",4858,24758
"42","La Pampa","Pfizer BioNTech Comirnaty",22255,2626
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",115851,84391
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",87047,55204
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",77021,73785
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7202,110
"46","La Rioja","Cansino Ad5 nCoV",2089,0
"46","La Rioja","Moderna ARNm",9043,23356
"46","La Rioja","Pfizer BioNTech Comirnaty",20848,2981
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",118586,74738
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",92758,61123
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",408223,366283
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25260,410
"50","Mendoza","Cansino Ad5 nCoV",3822,1
"50","Mendoza","Moderna ARNm",23225,125631
"50","Mendoza","Pfizer BioNTech Comirnaty",97614,17109
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",391759,292086
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",455219,252490
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",212476,207517
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16684,791
"54","Misiones","Cansino Ad5 nCoV",3307,0
"54","Misiones","Moderna ARNm",38585,46987
"54","Misiones","Pfizer BioNTech Comirnaty",20200,928
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",228280,134490
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",236578,129159
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",137582,123679
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12771,59
"58","Neuquén","Cansino Ad5 nCoV",4488,0
"58","Neuquén","Moderna ARNm",11436,36609
"58","Neuquén","Pfizer BioNTech Comirnaty",26909,2199
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",181542,119363
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",158129,97132
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",142437,142151
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13965,89
"62","Río Negro","Cansino Ad5 nCoV",1729,0
"62","Río Negro","Moderna ARNm",8771,45472
"62","Río Negro","Pfizer BioNTech Comirnaty",36752,4305
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",234003,152384
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",170511,97579
"66","Salta","AstraZeneca ChAdOx1 S recombinante",301127,240190
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17843,52
"66","Salta","Cansino Ad5 nCoV",497,1
"66","Salta","Moderna ARNm",23327,65962
"66","Salta","Pfizer BioNTech Comirnaty",42481,3345
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",288660,152373
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",292514,172071
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",147234,150146
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8811,12
"70","San Juan","Cansino Ad5 nCoV",72,0
"70","San Juan","Moderna ARNm",15783,38386
"70","San Juan","Pfizer BioNTech Comirnaty",32172,4691
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",191482,136030
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",192661,116719
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",98108,104059
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6829,0
"74","San Luis","Cansino Ad5 nCoV",4112,0
"74","San Luis","Moderna ARNm",8796,29956
"74","San Luis","Pfizer BioNTech Comirnaty",28348,4722
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",151676,106500
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",120864,84569
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",60733,56984
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",5914,715
"78","Santa Cruz","Cansino Ad5 nCoV",1398,0
"78","Santa Cruz","Moderna ARNm",8651,15791
"78","Santa Cruz","Pfizer BioNTech Comirnaty",14048,2018
