"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3566014,3950511,767196,735724
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251077,338,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",34236,0,0,6,22
"06","Buenos Aires","Moderna ARNm",0,334460,1018573,3149,2241
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1011385,792130,21616,95410
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5325745,4324110,1480,544
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4170737,2516989,5826,4190
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,703261,726567,198967,187997
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65457,181,0,0
"02","CABA","Cansino Ad5 nCoV",26303,0,0,36,37
"02","CABA","Moderna ARNm",0,19358,248451,97,64
"02","CABA","Pfizer BioNTech Comirnaty",0,170858,165650,52475,106920
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,925456,830853,1522,561
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,893393,600782,234,116
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,85665,82520,14190,13166
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4796,9,0,0
"10","Catamarca","Cansino Ad5 nCoV",1157,0,0,0,0
"10","Catamarca","Moderna ARNm",0,7375,22515,18,196
"10","Catamarca","Pfizer BioNTech Comirnaty",0,30873,17769,11,60
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,162921,126565,31,27
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,95644,68661,60,237
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,232751,199686,24611,28323
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15446,720,0,0
"22","Chaco","Cansino Ad5 nCoV",3358,0,0,27,35
"22","Chaco","Moderna ARNm",0,26214,55992,89,59
"22","Chaco","Pfizer BioNTech Comirnaty",0,44877,22600,3330,19951
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,320671,213002,322,287
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,248921,158342,665,1181
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,129136,120211,15597,10298
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11817,637,0,0
"26","Chubut","Cansino Ad5 nCoV",286,0,0,11,247
"26","Chubut","Moderna ARNm",0,18570,28924,2,247
"26","Chubut","Pfizer BioNTech Comirnaty",0,22884,18095,323,7557
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,149334,109005,87,48
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,133968,92642,205,860
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,184879,165831,13839,51591
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19773,439,0,0
"18","Corrientes","Cansino Ad5 nCoV",5440,0,0,0,0
"18","Corrientes","Moderna ARNm",0,25363,54878,1,25
"18","Corrientes","Pfizer BioNTech Comirnaty",0,63776,37251,0,84
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,364447,242910,57,121
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,252782,164493,14,17
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,796631,787787,143884,217406
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44127,118,0,0
"14","Córdoba","Cansino Ad5 nCoV",21765,0,0,24,167
"14","Córdoba","Moderna ARNm",0,41463,248651,29,88
"14","Córdoba","Pfizer BioNTech Comirnaty",0,242221,183809,692,2935
