"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3645636,4017153,833469,1014472
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251387,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88301,0,1876,1528,38041
"06","Buenos Aires","Moderna ARNm",0,397069,1171891,3183,1097390
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1350282,1383583,77673,4021226
"06","Buenos Aires","Pfizer Pediátrica",0,10068,863,250,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5913937,5144985,1669,5089
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4306591,2690236,6267,801078
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725952,759302,204694,435739
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65504,188,0,0
"02","CABA","Cansino Ad5 nCoV",29330,0,449,45,45710
"02","CABA","Moderna ARNm",0,24788,259439,1491,352843
"02","CABA","Pfizer BioNTech Comirnaty",0,189809,212477,62911,944013
"02","CABA","Pfizer Pediátrica",0,1047,392,7,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1009645,949953,1663,4228
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895752,625983,232,5189
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86569,86206,18069,50075
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2388,0,752,328,29817
"10","Catamarca","Moderna ARNm",0,7489,23333,403,17619
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33264,29270,870,39055
"10","Catamarca","Pfizer Pediátrica",0,0,1,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169675,153157,44,271
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96684,73386,1659,22340
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239189,218256,29285,77552
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15522,767,0,0
"22","Chaco","Cansino Ad5 nCoV",10100,0,265,209,6856
"22","Chaco","Moderna ARNm",0,29399,65312,1403,45079
"22","Chaco","Pfizer BioNTech Comirnaty",0,66694,53644,7795,101094
"22","Chaco","Pfizer Pediátrica",0,361,27,11,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,384056,296646,443,1777
