"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3429739,3744023
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251031,325
"06","Buenos Aires","Cansino Ad5 nCoV",23565,0
"06","Buenos Aires","Moderna ARNm",323197,988357
"06","Buenos Aires","Pfizer BioNTech Comirnaty",788995,152021
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4648850,3308496
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4134999,2337967
"02","CABA","AstraZeneca ChAdOx1 S recombinante",682110,704256
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65384,183
"02","CABA","Cansino Ad5 nCoV",26012,0
"02","CABA","Moderna ARNm",19282,246334
"02","CABA","Pfizer BioNTech Comirnaty",142167,65604
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",842017,656206
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892019,563586
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85213,79442
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4752,4
"10","Catamarca","Cansino Ad5 nCoV",1073,0
"10","Catamarca","Moderna ARNm",7236,21056
"10","Catamarca","Pfizer BioNTech Comirnaty",17730,1002
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",129938,92302
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94555,64178
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",227579,182817
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15367,620
"22","Chaco","Cansino Ad5 nCoV",1096,0
"22","Chaco","Moderna ARNm",25234,51475
"22","Chaco","Pfizer BioNTech Comirnaty",25584,2155
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",269870,158362
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",244137,141604
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",123374,113872
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11745,617
"26","Chubut","Cansino Ad5 nCoV",56,0
"26","Chubut","Moderna ARNm",18047,27084
"26","Chubut","Pfizer BioNTech Comirnaty",16043,2401
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",127542,86456
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",132650,86401
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",180323,152389
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19701,397
"18","Corrientes","Cansino Ad5 nCoV",3771,0
"18","Corrientes","Moderna ARNm",24851,52575
"18","Corrientes","Pfizer BioNTech Comirnaty",39177,859
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",318214,185130
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",248557,138408
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",781078,761057
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44081,88
"14","Córdoba","Cansino Ad5 nCoV",13139,202
"14","Córdoba","Moderna ARNm",41340,245672
"14","Córdoba","Pfizer BioNTech Comirnaty",203585,20935
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1065903,707908
