"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",434185,0
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",233122,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",669605,92634
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",1668596,275798
"02","CABA","AstraZeneca ChAdOx1 S recombinante",81019,71
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",64651,180
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",139467,65649
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",417939,110581
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",9038,53
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4418,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",20135,3997
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",37336,6795
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",15052,6764
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",14945,348
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",51801,6652
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",85018,23714
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",11576,477
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",9701,267
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",27065,4405
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",43466,11216
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",16126,266
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",18371,60
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",50217,5725
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",78345,15653
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",75329,7412
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",42788,25
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",145534,60916
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",345145,70649
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",28684,455
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16222,102
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",66266,8585
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",97915,25394
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",13174,2
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7259,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",29558,2768
