"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3644838,4016262,833713,1011165
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251384,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",87701,0,1200,1528,37056
"06","Buenos Aires","Moderna ARNm",0,391803,1154474,3184,966787
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1336749,1340954,77768,3740376
"06","Buenos Aires","Pfizer Pediátrica",0,6163,165,129,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5902372,5103456,1672,4177
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4305117,2689284,6269,789194
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725590,758693,204707,432310
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65485,190,0,0
"02","CABA","Cansino Ad5 nCoV",28899,0,111,45,44958
"02","CABA","Moderna ARNm",0,23761,256992,1485,342095
"02","CABA","Pfizer BioNTech Comirnaty",0,187114,207170,62907,908937
"02","CABA","Pfizer Pediátrica",0,407,9,2,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1006816,942697,1647,4146
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895655,625248,234,4157
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86514,86014,18075,43967
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2324,0,669,328,26868
"10","Catamarca","Moderna ARNm",0,7481,23292,403,17055
"10","Catamarca","Pfizer BioNTech Comirnaty",0,32968,28345,873,32372
"10","Catamarca","Pfizer Pediátrica",0,0,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169231,151971,45,229
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96626,73199,1665,21141
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,238922,217596,29277,74090
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15518,764,0,0
"22","Chaco","Cansino Ad5 nCoV",9742,0,221,206,5444
"22","Chaco","Moderna ARNm",0,29334,65172,1403,43688
"22","Chaco","Pfizer BioNTech Comirnaty",0,66031,52241,7775,94506
"22","Chaco","Pfizer Pediátrica",0,178,9,9,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,381868,292385,443,1620
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257565,180367,4474,48443
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132416,127725,20585,37619
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11881,650,0,0
"26","Chubut","Cansino Ad5 nCoV",2907,0,168,53,2224
"26","Chubut","Moderna ARNm",0,20041,31784,1217,22219
"26","Chubut","Pfizer BioNTech Comirnaty",0,32078,36488,4502,74428
"26","Chubut","Pfizer Pediátrica",0,128,4,0,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,171414,137024,176,415
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136651,99797,907,13474
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193469,183658,17690,118553
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19874,468,0,0
"18","Corrientes","Cansino Ad5 nCoV",10020,0,119,71,18806
"18","Corrientes","Moderna ARNm",0,27197,59102,393,46684
"18","Corrientes","Pfizer BioNTech Comirnaty",0,82130,76213,1792,151558
"18","Corrientes","Pfizer Pediátrica",0,35,2,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,422555,351063,66,956
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,267605,192166,16,22327
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,807720,820709,184817,560798
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44133,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",36369,0,196,32,7902
"14","Córdoba","Moderna ARNm",0,43391,255689,36,140465
"14","Córdoba","Pfizer BioNTech Comirnaty",0,279643,227421,16738,515641
"14","Córdoba","Pfizer Pediátrica",0,812,24,0,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1242733,1113334,536,6482
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939333,626722,4092,94915
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291192,285510,72087,151117
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17343,363,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",13220,0,333,14,693
"30","Entre Ríos","Moderna ARNm",0,22955,83565,214,51211
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,96353,82271,7705,174808
"30","Entre Ríos","Pfizer Pediátrica",0,40,2,0,0
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,478184,414294,305,795
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,323929,230924,3783,54841
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129287,155784,231070,59259
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7385,8,0,0
"34","Formosa","Cansino Ad5 nCoV",6813,0,0,13,333
"34","Formosa","Moderna ARNm",0,40007,7413,155,6124
"34","Formosa","Pfizer BioNTech Comirnaty",0,26230,55124,21471,18873
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,233514,206060,373,444
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138047,89047,2987,7530
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,164966,157754,31960,40203
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14022,289,0,0
