"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",442579,13
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",245221,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",673439,431090
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",1858581,287742
"02","CABA","AstraZeneca ChAdOx1 S recombinante",88930,120
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",64822,179
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",140758,111872
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",473478,111842
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",9715,59
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4434,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",20248,9940
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",41584,10315
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",18139,9338
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15075,375
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",56203,24647
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",103441,24476
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",12414,962
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",10662,440
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",29903,16891
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",54229,11507
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",18471,807
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",18499,150
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",56060,19982
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",98392,15749
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",79391,8882
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43022,67
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",146635,126825
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",389274,70874
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",31217,930
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16270,120
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",69215,37966
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",115387,26988
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",14162,4
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7259,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",29702,2817
