"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3478432,3838519
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251041,332
"06","Buenos Aires","Cansino Ad5 nCoV",29520,2
"06","Buenos Aires","Moderna ARNm",333920,1017994
"06","Buenos Aires","Pfizer BioNTech Comirnaty",924028,617469
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",5096871,3885678
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4159551,2400696
"02","CABA","AstraZeneca ChAdOx1 S recombinante",692897,715495
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65424,180
"02","CABA","Cansino Ad5 nCoV",26168,71
"02","CABA","Moderna ARNm",19348,248226
"02","CABA","Pfizer BioNTech Comirnaty",163514,145282
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",894894,782785
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892673,586356
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85501,81382
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4772,7
"10","Catamarca","Cansino Ad5 nCoV",1119,0
"10","Catamarca","Moderna ARNm",7352,22381
"10","Catamarca","Pfizer BioNTech Comirnaty",29152,9723
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",159468,105901
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",95228,67330
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",230128,192433
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15415,667
"22","Chaco","Cansino Ad5 nCoV",2183,0
"22","Chaco","Moderna ARNm",25854,54659
"22","Chaco","Pfizer BioNTech Comirnaty",37687,13395
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",300154,187527
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",247200,151875
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",126963,117453
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11774,627
"26","Chubut","Cansino Ad5 nCoV",112,2
"26","Chubut","Moderna ARNm",18547,28893
"26","Chubut","Pfizer BioNTech Comirnaty",20921,14543
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",142507,99153
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",133361,90535
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",183230,160370
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19736,430
"18","Corrientes","Cansino Ad5 nCoV",4513,1
"18","Corrientes","Moderna ARNm",25104,54277
"18","Corrientes","Pfizer BioNTech Comirnaty",56746,19094
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",346254,211919
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",250691,149592
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",788847,774735
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44088,114
"14","Córdoba","Cansino Ad5 nCoV",17618,17
"14","Córdoba","Moderna ARNm",41437,248314
"14","Córdoba","Pfizer BioNTech Comirnaty",230570,148754
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1134569,926512
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",895265,579264
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",281377,256619
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17255,332
"30","Entre Ríos","Cansino Ad5 nCoV",7252,1
"30","Entre Ríos","Moderna ARNm",21293,76549
"30","Entre Ríos","Pfizer BioNTech Comirnaty",67481,28725
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",408022,278578
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",310907,189041
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",119157,146832
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7360,6
"34","Formosa","Cansino Ad5 nCoV",1323,0
"34","Formosa","Moderna ARNm",38920,4967
"34","Formosa","Pfizer BioNTech Comirnaty",19089,36445
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",203186,161666
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",134159,81138
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",161431,142660
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13990,286
"38","Jujuy","Cansino Ad5 nCoV",68,0
"38","Jujuy","Moderna ARNm",21746,29029
"38","Jujuy","Pfizer BioNTech Comirnaty",31633,8167
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",228113,134678
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",153643,117200
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",68310,75187
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4576,0
"42","La Pampa","Cansino Ad5 nCoV",2630,0
"42","La Pampa","Moderna ARNm",4864,24948
