"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3373442,3041607
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250990,323
"06","Buenos Aires","Cansino Ad5 nCoV",6115,0
"06","Buenos Aires","Moderna ARNm",239671,854256
"06","Buenos Aires","Pfizer BioNTech Comirnaty",58778,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3524111,2724615
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3970731,1825362
"02","CABA","AstraZeneca ChAdOx1 S recombinante",660189,655684
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65227,183
"02","CABA","Cansino Ad5 nCoV",24147,0
"02","CABA","Moderna ARNm",19088,239950
"02","CABA","Pfizer BioNTech Comirnaty",0,14810
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",674774,600205
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",871701,406423
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84550,57488
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4745,4
"10","Catamarca","Cansino Ad5 nCoV",633,0
"10","Catamarca","Moderna ARNm",5582,18959
"10","Catamarca","Pfizer BioNTech Comirnaty",1151,5
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",108457,66448
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93417,43717
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",222817,161198
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15354,599
"22","Chaco","Moderna ARNm",22403,43146
"22","Chaco","Pfizer BioNTech Comirnaty",1737,11
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",213510,134069
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",236027,112272
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119952,95973
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11737,614
"26","Chubut","Moderna ARNm",11068,21841
"26","Chubut","Pfizer BioNTech Comirnaty",892,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",102749,75965
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",129350,65013
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",172797,128509
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19687,395
"18","Corrientes","Cansino Ad5 nCoV",735,0
"18","Corrientes","Moderna ARNm",23515,44991
"18","Corrientes","Pfizer BioNTech Comirnaty",3194,4
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",248050,156839
