"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648323,4022288,832886,1121041
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90295,0,7730,1530,110315
"06","Buenos Aires","Moderna ARNm",0,423403,1254359,3185,3753412
"06","Buenos Aires","Moderna Pediátrica",0,28323,8206,0,9917
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371727,1447830,77615,5328317
"06","Buenos Aires","Pfizer Pediátrica",0,19848,9125,129505,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954270,5264917,1662,10964
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315681,2693030,6256,856188
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728154,762722,204575,506291
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65689,197,0,0
"02","CABA","Cansino Ad5 nCoV",29916,0,1670,44,50985
"02","CABA","Moderna ARNm",0,34030,277200,1490,1735670
"02","CABA","Moderna Pediátrica",0,8058,3162,0,13133
"02","CABA","Pfizer BioNTech Comirnaty",0,193169,219762,62880,1271405
"02","CABA","Pfizer Pediátrica",0,2449,1930,1569,84985
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018639,966362,1667,5280
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896632,627458,231,14018
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86656,86568,18029,59327
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47800
"10","Catamarca","Moderna ARNm",0,7699,24179,403,111316
"10","Catamarca","Moderna Pediátrica",0,4076,1319,0,4761
