"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3647683,4021691,833146,1120352
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251400,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",89509,0,7496,1530,83403
"06","Buenos Aires","Moderna ARNm",0,412953,1224642,3186,2797654
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1368878,1442938,77640,5260608
"06","Buenos Aires","Pfizer Pediátrica",0,18007,7482,97350,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5938652,5236539,1662,8443
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315353,2691193,6259,813001
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726942,761472,204606,503199
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65535,190,0,0
"02","CABA","Cansino Ad5 nCoV",29701,0,1483,45,49570
"02","CABA","Moderna ARNm",0,29306,269732,1490,1284469
"02","CABA","Pfizer BioNTech Comirnaty",0,192352,218594,62887,1249562
"02","CABA","Pfizer Pediátrica",0,2412,1770,1543,84066
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1014622,961002,1672,5092
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896137,626755,231,11231
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86634,86521,18029,59136
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2570,0,999,328,46885
"10","Catamarca","Moderna ARNm",0,7607,23886,403,81396
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33527,30653,863,80323
"10","Catamarca","Pfizer Pediátrica",0,26,51,38,13229
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170752,155810,43,513
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96741,73595,1649,24667
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239930,219908,29276,90792
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15537,774,0,0
"22","Chaco","Cansino Ad5 nCoV",11040,0,710,212,18263
"22","Chaco","Moderna ARNm",0,30055,67033,1400,93317
"22","Chaco","Pfizer BioNTech Comirnaty",0,68221,56691,7795,139953
"22","Chaco","Pfizer Pediátrica",0,580,174,157,2022
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,388888,306085,444,2638
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258113,181547,4471,53433
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132765,128613,20529,45629
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11928,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3416,0,289,52,4739
"26","Chubut","Moderna ARNm",0,20451,32774,1220,49065
"26","Chubut","Pfizer BioNTech Comirnaty",0,33055,39239,4516,126636
"26","Chubut","Pfizer Pediátrica",0,383,129,23,1792
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172656,140683,175,648
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136776,100132,905,14983
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194054,185710,17689,151592
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19886,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11012,0,256,71,37642
"18","Corrientes","Moderna ARNm",0,27426,60743,393,139489
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83162,80782,1794,254888
"18","Corrientes","Pfizer Pediátrica",0,260,151,133,32285
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,427710,365233,66,2315
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268399,194415,16,42993
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809126,824643,184093,657340
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44128,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38165,0,5724,32,11005
"14","Córdoba","Moderna ARNm",0,46278,262174,36,555331
"14","Córdoba","Pfizer BioNTech Comirnaty",0,282819,256859,16584,703919
"14","Córdoba","Pfizer Pediátrica",0,1513,870,121,17938
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1251038,1134086,517,8209
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939929,627514,4079,97516
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291936,287221,72092,177778
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17377,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",13991,0,479,14,4513
"30","Entre Ríos","Moderna ARNm",0,23470,85161,217,165036
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97880,85949,7714,241635
"30","Entre Ríos","Pfizer Pediátrica",0,208,98,44,12292
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,482720,426793,304,1337
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325107,233437,3781,85646
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129351,156136,231068,76516
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7389,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7209,0,0,13,3648
"34","Formosa","Moderna ARNm",0,40335,8679,155,97410
"34","Formosa","Pfizer BioNTech Comirnaty",0,26508,56034,21470,81669
"34","Formosa","Pfizer Pediátrica",0,24,77,110,10987
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,234997,209552,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138023,89172,2986,9716
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165315,159119,31957,52417
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14035,293,0,0
"38","Jujuy","Cansino Ad5 nCoV",1656,0,1624,36,30574
"38","Jujuy","Moderna ARNm",0,25718,39123,1542,81650
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57776,71571,14715,147389
"38","Jujuy","Pfizer Pediátrica",0,2317,573,133,6676
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,277763,216600,439,1179
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154325,125470,12805,38792
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69293,76541,37279,45037
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2891,0,0,0,3061
"42","La Pampa","Moderna ARNm",0,6198,25949,0,82751
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27701,27353,4686,138762
"42","La Pampa","Pfizer Pediátrica",0,194,102,0,5588
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135743,130500,0,3
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89494,61911,330,17954
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78748,79520,21300,30415
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3147,0,50,0,4302
"46","La Rioja","Moderna ARNm",0,10339,26567,1892,63728
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30301,35297,10362,103204
"46","La Rioja","Pfizer Pediátrica",0,46,39,405,4343
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140322,125495,56,388
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95082,70016,4327,26484
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,441839,430660,43466,288639
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25661,468,0,0
"50","Mendoza","Cansino Ad5 nCoV",11304,0,1665,52,38217
"50","Mendoza","Moderna ARNm",0,29743,141482,185,195288
"50","Mendoza","Pfizer BioNTech Comirnaty",0,150973,151596,6847,369931
"50","Mendoza","Pfizer Pediátrica",0,3661,690,36,13048
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,613653,521007,299,2044
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473300,300630,3162,117757
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,227802,241652,87990,62492
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16857,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7606,0,96,49,729
"54","Misiones","Moderna ARNm",0,42516,55184,1049,14749
"54","Misiones","Pfizer BioNTech Comirnaty",0,60385,60965,15127,124575
"54","Misiones","Pfizer Pediátrica",0,1720,444,102,1072
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,347362,273145,1082,4828
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257699,175157,27762,51887
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",0,142489,146375,24486,71965
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",0,12803,67,0,0
"58","Neuquén","Cansino Ad5 nCoV",10450,0,2376,1,55103
"58","Neuquén","Moderna ARNm",0,13523,43810,67,67453
"58","Neuquén","Pfizer BioNTech Comirnaty",0,50541,46724,3345,119931
"58","Neuquén","Pfizer Pediátrica",0,277,127,12,2211
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",0,235552,210207,87,530
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",0,172963,125397,1720,56009
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",0,147303,155778,38873,62637
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",0,14011,93,0,0
"62","Río Negro","Cansino Ad5 nCoV",4069,0,608,42,11473
"62","Río Negro","Moderna ARNm",0,10968,51974,6624,95892
"62","Río Negro","Pfizer BioNTech Comirnaty",0,55430,53199,26623,142571
