"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",2617036,416784
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250368,308
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",911185,655417
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3044228,543209
"02","CABA","AstraZeneca ChAdOx1 S recombinante",568233,132237
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65355,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",268146,136147
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",673864,163495
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",55234,8660
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4514,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",33539,19118
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",64958,14977
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",167693,25673
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15250,550
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",88095,47969
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",181777,35617
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",90596,10859
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11661,609
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",55378,29383
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",93887,18144
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",120634,34780
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19563,391
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",92040,48930
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",173512,35070
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",615352,115244
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43984,88
