"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3247205,797909
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250719,310
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",2756903,974529
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3563532,904727
"02","CABA","AstraZeneca ChAdOx1 S recombinante",649830,244637
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65343,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",588596,301009
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",753508,206986
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",79176,13088
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4555,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",80171,20390
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",78352,21054
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",205248,38307
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15294,582
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",133288,67181
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",211670,55475
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",114951,22644
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11709,609
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",79644,36000
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",111344,31817
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",149981,55238
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19621,387
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",204167,61238
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",207108,48519
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",722374,219206
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43643,67
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",644538,263522
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",728640,187434
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",245727,52842
