"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",201546,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",274594,0
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",320958,188570
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",54742,237
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",33108,17
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",111587,47733
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",3784,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",6698,0
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",8992,4398
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",13169,13
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",7202,3
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",21521,10757
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",5619,1
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",3791,0
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",12431,4499
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",11340,2
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",4154,2
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",21019,8408
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",41044,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",46502,0
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",81200,34968
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",14181,2
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",3457,1
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",26154,11823
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7228,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",10223,0
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",8646,3606
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",8601,1
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",1447,1
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",15325,10035
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4360,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",7055,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",9492,6067
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",4842,0
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",3153,0
