"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",445669,72
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",247895,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",675611,557408
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",1985870,292873
"02","CABA","AstraZeneca ChAdOx1 S recombinante",89643,124
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",64946,179
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",140893,120755
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",506584,112015
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",9789,62
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4434,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",20535,13713
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",45530,10364
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",18405,9637
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15090,376
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",56954,28603
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",113360,24770
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",12976,1318
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",10731,465
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",30352,19631
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",57805,11715
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",18804,1309
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",18549,153
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",57646,24483
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",107820,15791
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",80329,9913
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43067,73
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",146819,130353
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",429216,71037
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",31958,972
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16334,120
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",70406,45961
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",123742,27387
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",14697,4
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7259,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",29821,7751
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",59219,8760
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",15513,103
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13800,234
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",36569,12737
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",68774,17017
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",9832,99
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4541,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",22407,21157
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",43586,8984
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",6119,1867
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7117,99
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",22400,15886
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",42916,9646
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",50131,341
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",23767,360
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",73271,40080
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",223611,42013
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",20537,4797
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",15911,567
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",55909,20149
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",107685,18897
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",12727,1615
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12203,63
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",33985,28597
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",78417,17872
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",14034,1232
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13734,85
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",44156,32467
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",79564,16695
"66","Salta","AstraZeneca ChAdOx1 S recombinante",27760,1222
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17571,40
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",51750,28543
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",141309,26483
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",21299,13
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8724,11
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",32273,22893
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",90738,13150
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",14062,1
