"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648221,4022168,832914,1120908
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251405,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90285,0,7727,1530,110226
"06","Buenos Aires","Moderna ARNm",0,421454,1249264,3185,3298014
"06","Buenos Aires","Moderna Pediátrica",0,22169,4755,0,5377
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1370756,1446140,77618,5283155
"06","Buenos Aires","Pfizer Pediátrica",0,19521,8691,125040,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5952510,5261739,1662,10672
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315658,2692998,6256,855900
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728066,762501,204579,506079
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65658,197,0,0
"02","CABA","Cansino Ad5 nCoV",29857,0,1645,44,50852
"02","CABA","Moderna ARNm",0,32690,275586,1490,1512146
"02","CABA","Moderna Pediátrica",0,6103,2311,0,12339
"02","CABA","Pfizer BioNTech Comirnaty",0,193066,219675,62882,1265667
"02","CABA","Pfizer Pediátrica",0,2442,1902,1567,84938
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018481,966029,1667,5256
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896568,627393,231,13838
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86653,86543,18029,59268
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2578,0,1032,328,47694
"10","Catamarca","Moderna ARNm",0,7660,24098,403,98217
"10","Catamarca","Moderna Pediátrica",0,3243,783,0,3499
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33552,30711,863,83003
"10","Catamarca","Pfizer Pediátrica",0,33,55,41,14038
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171172,156671,43,547
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96762,73642,1649,28942
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240217,220263,29270,91765
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11276,0,817,212,20946
"22","Chaco","Moderna ARNm",0,30965,68850,1400,124885
"22","Chaco","Moderna Pediátrica",0,2511,516,0,2137
"22","Chaco","Pfizer BioNTech Comirnaty",0,68676,57487,7795,144792
"22","Chaco","Pfizer Pediátrica",0,744,268,220,3475
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391015,310432,445,3101
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258232,181769,4471,54491
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132826,128690,20527,45749
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11933,661,0,0
