"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3391419,3567343
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251006,323
"06","Buenos Aires","Cansino Ad5 nCoV",13055,0
"06","Buenos Aires","Moderna ARNm",292470,901117
"06","Buenos Aires","Pfizer BioNTech Comirnaty",164663,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3628313,2975328
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4026777,2074084
"02","CABA","AstraZeneca ChAdOx1 S recombinante",671344,682829
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65222,183
"02","CABA","Cansino Ad5 nCoV",25616,0
"02","CABA","Moderna ARNm",19175,243462
"02","CABA","Pfizer BioNTech Comirnaty",23044,14841
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",684583,619947
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",888583,482353
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84801,69865
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",1014,0
"10","Catamarca","Moderna ARNm",6896,19625
"10","Catamarca","Pfizer BioNTech Comirnaty",2276,13
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",109796,80656
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93768,52262
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",225569,172332
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15357,601
"22","Chaco","Cansino Ad5 nCoV",237,0
"22","Chaco","Moderna ARNm",23868,47875
"22","Chaco","Pfizer BioNTech Comirnaty",4832,211
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",219810,145252
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",239426,127212
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",120308,107099
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11740,615
"26","Chubut","Cansino Ad5 nCoV",34,0
"26","Chubut","Moderna ARNm",15798,23627
"26","Chubut","Pfizer BioNTech Comirnaty",4336,11
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",105292,80047
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",131048,72205
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",174256,133958
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19699,397
"18","Corrientes","Cansino Ad5 nCoV",2664,0
"18","Corrientes","Moderna ARNm",24375,49104
"18","Corrientes","Pfizer BioNTech Comirnaty",6389,806
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",251970,172723
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",246825,114516
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",764634,722942
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43867,78
"14","Córdoba","Cansino Ad5 nCoV",5865,0
"14","Córdoba","Moderna ARNm",40515,228622
"14","Córdoba","Pfizer BioNTech Comirnaty",30051,11
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",796426,671417
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",875417,453280
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",270191,220851
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17198,331
"30","Entre Ríos","Cansino Ad5 nCoV",3977,0
"30","Entre Ríos","Moderna ARNm",16827,64374
"30","Entre Ríos","Pfizer BioNTech Comirnaty",4695,4
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",293252,230520
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",298967,144969
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",117378,123595
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7347,1
"34","Formosa","Cansino Ad5 nCoV",233,0
"34","Formosa","Moderna ARNm",38761,4643
"34","Formosa","Pfizer BioNTech Comirnaty",6253,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",136530,114988
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",130178,68512
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",159865,124190
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13972,286
"38","Jujuy","Cansino Ad5 nCoV",18,0
"38","Jujuy","Moderna ARNm",19332,19407
"38","Jujuy","Pfizer BioNTech Comirnaty",4766,12
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",170427,106177
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",152519,94961
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",67159,72316
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4572,0
"42","La Pampa","Cansino Ad5 nCoV",2397,0
"42","La Pampa","Moderna ARNm",4843,23945
"42","La Pampa","Pfizer BioNTech Comirnaty",4893,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",93168,77243
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",86076,46378
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",74976,68746
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7204,108
"46","La Rioja","Cansino Ad5 nCoV",1656,0
"46","La Rioja","Moderna ARNm",8892,23235
"46","La Rioja","Pfizer BioNTech Comirnaty",3835,58
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",89222,72676
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",92514,52289
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",401482,349347
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",25216,407
"50","Mendoza","Cansino Ad5 nCoV",2234,0
"50","Mendoza","Moderna ARNm",22448,122873
"50","Mendoza","Pfizer BioNTech Comirnaty",24101,134
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",355057,277542
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",448403,235097
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",208182,193845
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",16639,790
"54","Misiones","Cansino Ad5 nCoV",1647,0
"54","Misiones","Moderna ARNm",36368,42859
"54","Misiones","Pfizer BioNTech Comirnaty",6323,23
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",185560,118845
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",231768,114054
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",136410,118361
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",12766,58
"58","Neuquén","Cansino Ad5 nCoV",4345,0
"58","Neuquén","Moderna ARNm",11303,35408
"58","Neuquén","Pfizer BioNTech Comirnaty",6930,3
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",140948,116837
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",153762,83453
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",140410,135342
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13964,89
"62","Río Negro","Cansino Ad5 nCoV",973,0
"62","Río Negro","Moderna ARNm",8524,43003
"62","Río Negro","Pfizer BioNTech Comirnaty",8513,20
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",181523,145012
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",168073,87701
"66","Salta","AstraZeneca ChAdOx1 S recombinante",296537,220599
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17837,52
"66","Salta","Cansino Ad5 nCoV",109,0
"66","Salta","Moderna ARNm",18141,62954
"66","Salta","Pfizer BioNTech Comirnaty",8611,185
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",212962,136982
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",289804,156113
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",145442,142784
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8811,12
"70","San Juan","Cansino Ad5 nCoV",41,0
"70","San Juan","Moderna ARNm",12558,36535
"70","San Juan","Pfizer BioNTech Comirnaty",8699,16
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",151284,133292
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",191434,95381
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",97580,103549
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6829,0
"74","San Luis","Cansino Ad5 nCoV",3948,0
"74","San Luis","Moderna ARNm",8754,27131
"74","San Luis","Pfizer BioNTech Comirnaty",6242,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",115958,101543
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",119682,73636
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",58759,51969
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",5911,713
"78","Santa Cruz","Cansino Ad5 nCoV",1030,0
"78","Santa Cruz","Moderna ARNm",8211,13054
"78","Santa Cruz","Pfizer BioNTech Comirnaty",3317,39
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",59140,50314
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",85164,50405
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",741207,697940
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",41229,52
"82","Santa Fe","Cansino Ad5 nCoV",5142,0
"82","Santa Fe","Moderna ARNm",29246,220887
"82","Santa Fe","Pfizer BioNTech Comirnaty",28610,4
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",739227,652781
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",856518,432752
"86","Santiago del Estero","AstraZeneca ChAdOx1 S recombinante",204106,186559
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",11849,1161
"86","Santiago del Estero","Cansino Ad5 nCoV",4356,0
"86","Santiago del Estero","Moderna ARNm",6994,60921
"86","Santiago del Estero","Pfizer BioNTech Comirnaty",8064,40
"86","Santiago del Estero","Sinopharm Vacuna SARSCOV 2 inactivada",231295,196540
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",215827,114588
"94","Tierra del Fuego","AstraZeneca ChAdOx1 S recombinante",32179,31691
"94","Tierra del Fuego","COVISHIELD ChAdOx1nCoV COVID 19",2726,750
"94","Tierra del Fuego","Moderna ARNm",1753,10729
"94","Tierra del Fuego","Pfizer BioNTech Comirnaty",4372,24
"94","Tierra del Fuego","Sinopharm Vacuna SARSCOV 2 inactivada",36814,31527
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",43315,23373
"90","Tucumán","AstraZeneca ChAdOx1 S recombinante",292707,272620
"90","Tucumán","COVISHIELD ChAdOx1nCoV COVID 19",20536,57
"90","Tucumán","Moderna ARNm",30009,72119
"90","Tucumán","Pfizer BioNTech Comirnaty",20658,0
"90","Tucumán","Sinopharm Vacuna SARSCOV 2 inactivada",317510,249122
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",392226,194790
