"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3647825,4021827,833092,1120522
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",89720,0,7537,1530,91545
"06","Buenos Aires","Moderna ARNm",0,415591,1232871,3185,2997232
"06","Buenos Aires","Moderna Pediátrica",0,15,1,0,31
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1369262,1443561,77634,5265209
"06","Buenos Aires","Pfizer Pediátrica",0,18484,7852,109096,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5944639,5246627,1662,9388
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315443,2691420,6256,816687
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,727001,761598,204597,503469
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65594,194,0,0
"02","CABA","Cansino Ad5 nCoV",29725,0,1501,45,49990
"02","CABA","Moderna ARNm",0,30208,271396,1490,1370424
"02","CABA","Moderna Pediátrica",0,1939,25,0,2564
"02","CABA","Pfizer BioNTech Comirnaty",0,192357,218626,62886,1250641
"02","CABA","Pfizer Pediátrica",0,2432,1780,1556,84825
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1015176,962062,1670,5121
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896464,627238,231,11626
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86637,86526,18029,59160
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2574,0,1005,328,47141
"10","Catamarca","Moderna ARNm",0,7619,23921,403,86556
"10","Catamarca","Moderna Pediátrica",0,285,1,0,171
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33534,30680,863,81140
"10","Catamarca","Pfizer Pediátrica",0,27,53,39,13667
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170860,155991,43,530
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96750,73601,1649,25683
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240000,219987,29274,91014
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15541,776,0,0
"22","Chaco","Cansino Ad5 nCoV",11118,0,734,212,19424
"22","Chaco","Moderna ARNm",0,30234,67431,1400,102138
"22","Chaco","Moderna Pediátrica",0,279,2,0,179
"22","Chaco","Pfizer BioNTech Comirnaty",0,68334,56890,7795,140965
"22","Chaco","Pfizer Pediátrica",0,626,202,168,2633
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,389516,307250,445,2774
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258137,181602,4471,53903
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132780,128627,20529,45654
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11930,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3461,0,315,52,5025
"26","Chubut","Moderna ARNm",0,20526,32935,1220,52971
"26","Chubut","Moderna Pediátrica",0,45,0,0,23
"26","Chubut","Pfizer BioNTech Comirnaty",0,33090,39308,4516,127344
"26","Chubut","Pfizer Pediátrica",0,394,138,24,1978
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172752,140957,174,669
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136775,100141,905,15063
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194083,185762,17689,152066
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11100,0,265,71,38463
"18","Corrientes","Moderna ARNm",0,27583,61123,393,158909
"18","Corrientes","Moderna Pediátrica",0,1973,4,0,757
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83193,80983,1794,256761
"18","Corrientes","Pfizer Pediátrica",0,286,197,141,34337
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428156,366234,66,2365
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268412,194488,16,44629
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809158,824706,184073,657609
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44128,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38199,0,5725,33,11060
"14","Córdoba","Moderna ARNm",0,46807,263151,36,589985
"14","Córdoba","Pfizer BioNTech Comirnaty",0,282915,257042,16581,705022
"14","Córdoba","Pfizer Pediátrica",0,1552,895,136,19596
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1251650,1135334,517,8288
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939925,627547,4079,98004
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291956,287283,72091,178039
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17379,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14001,0,480,14,4631
"30","Entre Ríos","Moderna ARNm",0,23552,85386,217,176563
"30","Entre Ríos","Moderna Pediátrica",0,258,1,0,183
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97920,86020,7714,243203
"30","Entre Ríos","Pfizer Pediátrica",0,217,106,46,13263
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,482971,427324,304,1357
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325110,233470,3781,86277
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129277,156148,231065,76596
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7389,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7234,0,0,13,4023
"34","Formosa","Moderna ARNm",0,40374,8814,155,102193
"34","Formosa","Moderna Pediátrica",0,852,10,0,415
"34","Formosa","Pfizer BioNTech Comirnaty",0,26509,56047,21470,81825
"34","Formosa","Pfizer Pediátrica",0,24,78,110,11134
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235099,209794,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138012,89177,2986,9921
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165328,159163,31957,52455
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14041,293,0,0
"38","Jujuy","Cansino Ad5 nCoV",1667,0,1638,36,31151
"38","Jujuy","Moderna ARNm",0,25918,39910,1542,98504
"38","Jujuy","Moderna Pediátrica",0,287,0,0,48
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57787,71607,14715,147522
"38","Jujuy","Pfizer Pediátrica",0,2394,659,143,8386
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,277959,217102,439,1222
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154325,125471,12805,38800
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69297,76550,37279,45086
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2891,0,0,0,3142
"42","La Pampa","Moderna ARNm",0,6219,25986,0,87612
"42","La Pampa","Moderna Pediátrica",0,133,0,0,702
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27703,27355,4686,138843
"42","La Pampa","Pfizer Pediátrica",0,194,104,0,5642
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135800,130624,0,6
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89504,61931,330,19107
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78757,79530,21300,30445
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3148,0,50,0,4349
"46","La Rioja","Moderna ARNm",0,10350,26627,1892,68410
"46","La Rioja","Moderna Pediátrica",0,31,2,0,23
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30307,35315,10362,103432
"46","La Rioja","Pfizer Pediátrica",0,49,46,418,5429
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140430,125711,56,410
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95087,70033,4327,27677
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,441904,430789,43466,288848
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25663,469,0,0
"50","Mendoza","Cansino Ad5 nCoV",11360,0,1696,52,39149
"50","Mendoza","Moderna ARNm",0,29883,141755,185,202033
"50","Mendoza","Moderna Pediátrica",0,482,3,0,563
"50","Mendoza","Pfizer BioNTech Comirnaty",0,151157,152002,6847,377513
"50","Mendoza","Pfizer Pediátrica",0,3733,749,36,14397
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,613885,521700,298,2099
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473311,300667,3162,118000
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,227834,241714,87984,62567
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16857,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7611,0,96,49,739
"54","Misiones","Moderna ARNm",0,42607,55317,1049,16648
"54","Misiones","Moderna Pediátrica",0,189,0,0,24
"54","Misiones","Pfizer BioNTech Comirnaty",0,60591,61340,15127,128222
"54","Misiones","Pfizer Pediátrica",0,1780,486,123,1313
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,347831,274017,1082,4931
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257731,175228,27762,52193
