"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648097,4022057,832926,1120849
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251403,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90179,0,7687,1530,106523
"06","Buenos Aires","Moderna ARNm",0,419510,1243595,3185,3214644
"06","Buenos Aires","Moderna Pediátrica",0,8229,1158,0,2231
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1370026,1444647,77620,5270428
"06","Buenos Aires","Pfizer Pediátrica",0,19197,8404,120388,1
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5949527,5256023,1662,10273
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315617,2692725,6256,849678
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728014,762412,204585,505932
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65649,196,0,0
"02","CABA","Cansino Ad5 nCoV",29755,0,1508,44,50373
"02","CABA","Moderna ARNm",0,32016,274550,1490,1486216
"02","CABA","Moderna Pediátrica",0,4727,1456,0,11595
"02","CABA","Pfizer BioNTech Comirnaty",0,192523,218970,62883,1258132
"02","CABA","Pfizer Pediátrica",0,2436,1885,1563,84924
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018383,965728,1668,5232
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896572,627374,231,13536
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86651,86536,18029,59254
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2577,0,1015,328,47518
"10","Catamarca","Moderna ARNm",0,7639,24045,403,94438
"10","Catamarca","Moderna Pediátrica",0,2068,175,0,1984
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33544,30700,863,82286
"10","Catamarca","Pfizer Pediátrica",0,30,55,41,13991
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171087,156419,43,533
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96763,73639,1649,28490
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240154,220208,29271,91638
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,778,0,0
"22","Chaco","Cansino Ad5 nCoV",11246,0,803,212,20584
"22","Chaco","Moderna ARNm",0,30694,68321,1400,117517
"22","Chaco","Moderna Pediátrica",0,1829,167,0,1418
"22","Chaco","Pfizer BioNTech Comirnaty",0,68555,57256,7795,143903
"22","Chaco","Pfizer Pediátrica",0,713,249,194,3142
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,390529,309287,445,2975
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258209,181741,4471,54437
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132810,128668,20528,45731
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11932,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3553,0,356,52,5581
"26","Chubut","Moderna ARNm",0,20679,33277,1220,57931
"26","Chubut","Moderna Pediátrica",0,197,12,0,134
"26","Chubut","Pfizer BioNTech Comirnaty",0,33191,39527,4516,129009
"26","Chubut","Pfizer Pediátrica",0,411,159,26,2123
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172888,141351,174,790
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136785,100157,905,15164
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194099,185846,17689,157955
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19886,489,0,0
"18","Corrientes","Cansino Ad5 nCoV",11235,0,270,71,39008
"18","Corrientes","Moderna ARNm",0,27770,61803,393,191455
"18","Corrientes","Moderna Pediátrica",0,5427,488,0,2260
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83239,81115,1794,258517
"18","Corrientes","Pfizer Pediátrica",0,298,214,258,35635
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428521,367604,66,2412
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268454,194675,16,47427
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809214,824854,184042,658243
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38317,0,5737,33,11261
"14","Córdoba","Moderna ARNm",0,47958,264966,36,630799
"14","Córdoba","Moderna Pediátrica",0,2520,270,0,1637
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283125,257427,16580,706805
"14","Córdoba","Pfizer Pediátrica",0,1600,930,147,20758
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1252686,1137322,516,8393
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939993,627633,4080,98529
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292010,287380,72091,178501
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17379,368,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14018,0,490,14,5010
"30","Entre Ríos","Moderna ARNm",0,23754,85791,217,188783
"30","Entre Ríos","Moderna Pediátrica",0,1121,141,0,1125
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97965,86115,7714,244764
"30","Entre Ríos","Pfizer Pediátrica",0,218,111,46,13889
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,483411,428541,304,1452
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325121,233499,3780,86892
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129549,156220,231065,77051
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7391,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7281,0,0,13,4596
"34","Formosa","Moderna ARNm",0,40565,9075,155,108085
"34","Formosa","Moderna Pediátrica",0,2064,215,0,1056
"34","Formosa","Pfizer BioNTech Comirnaty",0,26518,56082,21470,82132
"34","Formosa","Pfizer Pediátrica",0,27,82,112,11289
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235311,210304,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138019,89192,2986,10069
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165380,159293,31957,52571
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14041,293,0,0
"38","Jujuy","Cansino Ad5 nCoV",1709,0,1668,36,32149
"38","Jujuy","Moderna ARNm",0,26329,41302,1542,124866
"38","Jujuy","Moderna Pediátrica",0,1648,100,0,528
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57970,71861,14715,150705
"38","Jujuy","Pfizer Pediátrica",0,2465,761,157,11188
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,278581,218435,439,1271
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154331,125489,12805,38834
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69351,76596,37279,45483
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4585,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2903,0,0,0,3213
"42","La Pampa","Moderna ARNm",0,6261,26048,0,94436
"42","La Pampa","Moderna Pediátrica",0,301,50,0,1362
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27718,27376,4686,140056
"42","La Pampa","Pfizer Pediátrica",0,194,109,0,5664
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135983,130844,0,7
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89536,61993,330,20066
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78764,79546,21300,30475
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3152,0,50,0,4379
"46","La Rioja","Moderna ARNm",0,10396,26728,1892,75225
"46","La Rioja","Moderna Pediátrica",0,606,39,0,489
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30314,35325,10362,103497
"46","La Rioja","Pfizer Pediátrica",0,51,50,423,5585
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140554,125999,56,422
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95097,70052,4327,29039
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,441989,432095,43465,289040
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25667,470,0,0
"50","Mendoza","Cansino Ad5 nCoV",11478,0,1787,52,40867
"50","Mendoza","Moderna ARNm",0,30217,142571,185,212972
"50","Mendoza","Moderna Pediátrica",0,2737,268,0,3045
"50","Mendoza","Pfizer BioNTech Comirnaty",0,151526,152905,6847,389406
"50","Mendoza","Pfizer Pediátrica",0,3903,844,40,16959
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,614290,524189,297,2147
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473470,300932,3161,119435
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,227924,241850,87982,62753
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16858,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7619,0,97,49,753
"54","Misiones","Moderna ARNm",0,42785,55598,1049,19041
"54","Misiones","Moderna Pediátrica",0,910,66,0,231
"54","Misiones","Pfizer BioNTech Comirnaty",0,61019,62023,15127,133752
"54","Misiones","Pfizer Pediátrica",0,1910,555,141,1712
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,348614,275481,1081,5086
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257830,175362,27762,52586
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",0,142516,146436,24473,72436
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",0,12837,67,0,0
"58","Neuquén","Cansino Ad5 nCoV",10522,0,2416,1,56712
"58","Neuquén","Moderna ARNm",0,13758,44330,67,79787
"58","Neuquén","Moderna Pediátrica",0,464,38,0,359
"58","Neuquén","Pfizer BioNTech Comirnaty",0,50698,47059,3340,126231
"58","Neuquén","Pfizer Pediátrica",0,306,150,17,2704
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",0,235831,210797,87,550
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",0,172981,125424,1718,56117
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",0,147333,155825,38873,62757
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",0,14012,93,0,0
"62","Río Negro","Cansino Ad5 nCoV",4106,0,631,42,12139
"62","Río Negro","Moderna ARNm",0,11263,52756,6624,112933
"62","Río Negro","Moderna Pediátrica",0,617,77,0,600
"62","Río Negro","Pfizer BioNTech Comirnaty",0,55497,53357,26623,144791
"62","Río Negro","Pfizer Pediátrica",0,734,264,16,3080
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",0,277413,244816,589,1818
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",0,177589,117949,16149,37348
"66","Salta","AstraZeneca ChAdOx1 S recombinante",0,311528,276095,23083,25651
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",0,17985,69,0,0
"66","Salta","Cansino Ad5 nCoV",3898,0,252,476,8467
"66","Salta","Moderna ARNm",0,35477,97549,4505,224704
"66","Salta","Moderna Pediátrica",0,3121,239,0,3203
"66","Salta","Pfizer BioNTech Comirnaty",0,104515,110477,17422,278558
"66","Salta","Pfizer Pediátrica",0,3223,982,55,6760
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",0,417338,337694,277,1062
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",0,300190,206203,10559,57970
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",0,157664,165537,24464,55923
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",0,8868,13,0,0
"70","San Juan","Cansino Ad5 nCoV",7249,0,1193,362,31446
"70","San Juan","Moderna ARNm",0,19092,44052,665,87836
"70","San Juan","Moderna Pediátrica",0,1220,115,0,719
"70","San Juan","Pfizer BioNTech Comirnaty",0,58620,52479,7353,131444
"70","San Juan","Pfizer Pediátrica",0,528,288,2,8683
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",0,263042,236808,53,414
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",0,197707,136997,6125,52905
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",0,99367,106947,37240,55022
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",0,6829,0,0,0
"74","San Luis","Cansino Ad5 nCoV",6212,0,934,1,30537
"74","San Luis","Moderna ARNm",0,9098,32038,430,136845
"74","San Luis","Moderna Pediátrica",0,259,19,0,1468
"74","San Luis","Pfizer BioNTech Comirnaty",0,38633,37105,12270,175200
"74","San Luis","Pfizer Pediátrica",0,105,49,4,16369
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",0,174354,165624,22,434
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",0,126858,93030,306,29813
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",0,65246,65086,8994,30999
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",0,6007,729,0,0
"78","Santa Cruz","Cansino Ad5 nCoV",2339,0,81,1,2540
"78","Santa Cruz","Moderna ARNm",0,9603,20004,121,41100
"78","Santa Cruz","Moderna Pediátrica",0,279,17,0,246
"78","Santa Cruz","Pfizer BioNTech Comirnaty",0,24227,25903,7684,66245
"78","Santa Cruz","Pfizer Pediátrica",0,107,62,11,2943
"78","Santa Cruz","Sinopharm Vacuna SARSCOV 2 inactivada",0,106127,93386,80,628
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",0,91617,68905,3135,23535
"82","Santa Fe","AstraZeneca ChAdOx1 S recombinante",0,761842,774966,248705,287850
"82","Santa Fe","COVISHIELD ChAdOx1nCoV COVID 19",0,41485,58,0,0
"82","Santa Fe","Cansino Ad5 nCoV",26550,0,178,29,2107
"82","Santa Fe","Moderna ARNm",0,45330,254395,14227,1133123
"82","Santa Fe","Moderna Pediátrica",0,3108,273,0,3145
"82","Santa Fe","Pfizer BioNTech Comirnaty",0,269011,261895,133666,1008302
"82","Santa Fe","Pfizer Pediátrica",0,509,254,1213,23139
"82","Santa Fe","Sinopharm Vacuna SARSCOV 2 inactivada",0,1180777,1098609,651,2952
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",0,921738,648201,7666,121179
"86","Santiago del Estero","AstraZeneca ChAdOx1 S recombinante",0,212004,211741,49263,120415
"86","Santiago del Estero","COVISHIELD ChAdOx1nCoV COVID 19",0,11967,1314,0,0
"86","Santiago del Estero","Cansino Ad5 nCoV",17384,0,961,5207,74880
"86","Santiago del Estero","Moderna ARNm",0,11556,72284,1596,178042
"86","Santiago del Estero","Moderna Pediátrica",0,1931,193,0,2375
"86","Santiago del Estero","Pfizer BioNTech Comirnaty",0,97017,90962,3754,123783
"86","Santiago del Estero","Pfizer Pediátrica",0,80,70,34,17974
"86","Santiago del Estero","Sinopharm Vacuna SARSCOV 2 inactivada",1,398277,369822,316,1269
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",0,229202,157026,14759,61487
"94","Tierra del Fuego","AstraZeneca ChAdOx1 S recombinante",0,35154,35548,6892,21397
"94","Tierra del Fuego","COVISHIELD ChAdOx1nCoV COVID 19",0,2740,758,0,0
"94","Tierra del Fuego","Cansino Ad5 nCoV",345,0,124,17,3100
"94","Tierra del Fuego","Moderna ARNm",0,2266,12522,210,24114
"94","Tierra del Fuego","Moderna Pediátrica",0,97,8,0,214
"94","Tierra del Fuego","Pfizer BioNTech Comirnaty",0,14483,13632,944,32431
"94","Tierra del Fuego","Pfizer Pediátrica",0,100,34,10,2940
"94","Tierra del Fuego","Sinopharm Vacuna SARSCOV 2 inactivada",0,58385,53474,24,182
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",0,44864,30834,539,7468
"90","Tucumán","AstraZeneca ChAdOx1 S recombinante",0,352864,331636,43762,189764
