"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3646876,4020293,833285,1092285
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251393,380,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88805,0,3948,1527,42025
"06","Buenos Aires","Moderna ARNm",0,402196,1189243,3186,1700040
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1366470,1436962,77652,5124634
"06","Buenos Aires","Pfizer Pediátrica",0,15026,4954,14171,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5930288,5211243,1663,7255
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4312853,2690856,6262,808443
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726546,760520,204656,459975
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65529,190,0,0
"02","CABA","Cansino Ad5 nCoV",29628,0,1441,45,48366
"02","CABA","Moderna ARNm",0,26112,263408,1491,544398
"02","CABA","Pfizer BioNTech Comirnaty",0,191831,217553,62906,1189440
"02","CABA","Pfizer Pediátrica",0,1616,846,43,1
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1012351,956445,1678,4704
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895806,626442,232,7511
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86620,86451,18043,57145
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4819,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2522,0,967,328,44062
"10","Catamarca","Moderna ARNm",0,7518,23430,403,27598
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33480,30417,863,61314
"10","Catamarca","Pfizer Pediátrica",0,5,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170281,154632,43,378
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96725,73516,1649,23171
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239561,219320,29279,87246
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15531,774,0,0
"22","Chaco","Cansino Ad5 nCoV",10701,0,554,212,13045
"22","Chaco","Moderna ARNm",0,29570,65814,1400,60021
"22","Chaco","Pfizer BioNTech Comirnaty",0,67696,55636,7794,127240
"22","Chaco","Pfizer Pediátrica",0,475,94,17,21
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,386495,302068,444,2248
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257910,181145,4471,51856
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132658,128374,20536,42314
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11921,656,0,0
"26","Chubut","Cansino Ad5 nCoV",3260,0,241,53,3659
"26","Chubut","Moderna ARNm",0,20193,32222,1217,32712
"26","Chubut","Pfizer BioNTech Comirnaty",0,32763,38585,4520,110871
"26","Chubut","Pfizer Pediátrica",0,292,68,2,18
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172208,139446,175,506
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136746,100052,906,14256
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193784,185071,17687,135409
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19883,476,0,0
"18","Corrientes","Cansino Ad5 nCoV",10536,0,208,71,30189
"18","Corrientes","Moderna ARNm",0,27273,59670,393,78448
"18","Corrientes","Pfizer BioNTech Comirnaty",0,82771,79131,1794,182112
"18","Corrientes","Pfizer Pediátrica",0,39,7,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,424961,358345,66,1362
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268182,193428,16,32160
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,808792,823858,184199,633358
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44135,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",37981,0,5614,32,10803
"14","Córdoba","Moderna ARNm",0,44175,257988,36,301028
"14","Córdoba","Pfizer BioNTech Comirnaty",0,281995,253132,16596,659437
"14","Córdoba","Pfizer Pediátrica",0,1270,574,9,1
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1247865,1127376,518,7577
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939695,627205,4077,96118
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291783,286753,72094,172465
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17368,365,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",13892,0,468,14,4293
"30","Entre Ríos","Moderna ARNm",0,23153,84404,215,98501
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97339,84890,7698,219211
"30","Entre Ríos","Pfizer Pediátrica",0,111,42,9,0
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,481114,422591,304,1099
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,324755,232692,3782,70966
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129345,156084,231069,74972
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7385,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7098,0,0,13,2031
"34","Formosa","Moderna ARNm",0,40053,7593,155,19994
"34","Formosa","Pfizer BioNTech Comirnaty",0,26421,55726,21471,69548
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,234214,207747,372,444
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138051,89125,2986,7579
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165236,158748,31956,51333
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14030,291,0,0
"38","Jujuy","Cansino Ad5 nCoV",1251,0,1213,29,21127
"38","Jujuy","Moderna ARNm",0,25107,36670,1539,22788
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57540,70666,14669,134934
"38","Jujuy","Pfizer Pediátrica",0,2029,255,3,49
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,276754,214198,441,738
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154300,125441,12808,38761
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69240,76488,37279,43958
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2883,0,0,0,1368
"42","La Pampa","Moderna ARNm",0,6103,25769,0,45418
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27659,27321,4686,133326
"42","La Pampa","Pfizer Pediátrica",0,176,83,0,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135538,130154,0,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89483,61884,330,14965
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78682,79387,21300,29245
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7265,123,0,0
"46","La Rioja","Cansino Ad5 nCoV",3123,0,32,0,2440
"46","La Rioja","Moderna ARNm",0,10248,26185,1893,36549
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30268,35207,10362,98381
"46","La Rioja","Pfizer Pediátrica",0,2,6,10,0
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,139925,124666,56,320
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95056,69946,4328,22921
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,440847,429119,43471,284165
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25653,464,0,0
"50","Mendoza","Cansino Ad5 nCoV",10932,0,1349,52,26090
"50","Mendoza","Moderna ARNm",0,29013,139760,185,124824
"50","Mendoza","Pfizer BioNTech Comirnaty",0,149832,149293,6850,329206
"50","Mendoza","Pfizer Pediátrica",0,3054,340,12,2
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,612005,516749,300,1733
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473203,300318,3162,113670
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,227414,240957,88000,57465
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16846,817,0,0
"54","Misiones","Cansino Ad5 nCoV",7516,0,75,49,506
"54","Misiones","Moderna ARNm",0,42218,54743,1049,9906
"54","Misiones","Pfizer BioNTech Comirnaty",0,59371,59039,15129,107526
"54","Misiones","Pfizer Pediátrica",0,1339,248,3,0
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",0,345335,268763,1086,4266
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",0,257496,174815,27767,50494
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",0,142433,146294,24593,70848
