"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648264,4022223,832898,1121002
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251405,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90293,0,7729,1530,110308
"06","Buenos Aires","Moderna ARNm",0,422582,1252132,3185,3400504
"06","Buenos Aires","Moderna Pediátrica",0,26236,6982,0,8092
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371348,1447330,77615,5307413
"06","Buenos Aires","Pfizer Pediátrica",0,19681,8793,126668,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5953946,5264353,1662,10847
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315672,2693016,6256,856044
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728078,762525,204577,506137
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65668,197,0,0
"02","CABA","Cansino Ad5 nCoV",29914,0,1670,44,50980
"02","CABA","Moderna ARNm",0,33201,276314,1490,1545868
"02","CABA","Moderna Pediátrica",0,6923,2711,0,12596
"02","CABA","Pfizer BioNTech Comirnaty",0,193163,219753,62881,1270421
"02","CABA","Pfizer Pediátrica",0,2449,1918,1568,84978
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018563,966201,1667,5268
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896580,627407,231,13846
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86655,86563,18029,59301
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47778
"10","Catamarca","Moderna ARNm",0,7686,24161,403,102420
"10","Catamarca","Moderna Pediátrica",0,3748,1094,0,4299
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33554,30717,863,83187
"10","Catamarca","Pfizer Pediátrica",0,33,56,41,14072
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171198,156856,43,552
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96762,73645,1649,28988
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240239,220282,29270,91952
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11282,0,818,212,21034
"22","Chaco","Moderna ARNm",0,31132,69139,1400,130969
"22","Chaco","Moderna Pediátrica",0,2743,702,0,2401
"22","Chaco","Pfizer BioNTech Comirnaty",0,68749,57629,7795,147375
"22","Chaco","Pfizer Pediátrica",0,759,282,243,3656
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391222,310960,445,3167
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258238,181792,4471,54550
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132842,128699,20527,45755
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11933,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,364,52,5753
"26","Chubut","Moderna ARNm",0,20877,33630,1220,63238
"26","Chubut","Moderna Pediátrica",0,288,67,0,216
"26","Chubut","Pfizer BioNTech Comirnaty",0,33272,39750,4516,131258
"26","Chubut","Pfizer Pediátrica",0,435,182,27,2257
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173108,141656,174,824
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136796,100161,905,15168
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194108,185905,17689,160192
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19887,490,0,0
"18","Corrientes","Cansino Ad5 nCoV",11260,0,284,71,39696
"18","Corrientes","Moderna ARNm",0,28031,62591,393,223018
"18","Corrientes","Moderna Pediátrica",0,7203,1581,0,3038
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83281,81207,1794,261249
"18","Corrientes","Pfizer Pediátrica",0,316,220,259,37540
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428749,368481,66,2480
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268475,194755,16,48484
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809257,824928,184023,658379
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38361,0,5743,33,11359
"14","Córdoba","Moderna ARNm",0,48652,266138,37,657054
"14","Córdoba","Moderna Pediátrica",0,3780,1097,0,2248
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283481,258008,16579,718864
"14","Córdoba","Pfizer Pediátrica",0,1648,990,165,21745
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1253957,1139790,514,8524
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940030,627691,4079,98727
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292033,287440,72091,178807
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17386,371,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14031,0,499,14,5252
"30","Entre Ríos","Moderna ARNm",0,23914,86129,217,201942
"30","Entre Ríos","Moderna Pediátrica",0,1733,548,0,1674
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97999,86225,7714,247154
"30","Entre Ríos","Pfizer Pediátrica",0,219,115,47,13966
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,483805,429517,304,1505
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325143,233539,3780,87050
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129549,156226,231065,77089
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7391,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7293,0,0,13,4787
"34","Formosa","Moderna ARNm",0,40629,9286,155,129261
"34","Formosa","Moderna Pediátrica",0,2327,387,0,1252
"34","Formosa","Pfizer BioNTech Comirnaty",0,26527,56108,21470,83167
"34","Formosa","Pfizer Pediátrica",0,28,87,116,11414
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235433,210616,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138022,89197,2986,10070
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165406,159386,31957,52660
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14041,293,0,0
"38","Jujuy","Cansino Ad5 nCoV",1717,0,1685,36,32468
"38","Jujuy","Moderna ARNm",0,26688,42447,1542,152003
"38","Jujuy","Moderna Pediátrica",0,2301,564,0,847
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58032,71967,14714,151794
"38","Jujuy","Pfizer Pediátrica",0,2519,858,170,13237
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,278929,219264,439,1380
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154343,125501,12804,38851
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69390,76653,37256,45798
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4592,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3238
"42","La Pampa","Moderna ARNm",0,6296,26109,0,100084
"42","La Pampa","Moderna Pediátrica",0,426,158,0,1563
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27730,27395,4685,140837
"42","La Pampa","Pfizer Pediátrica",0,194,110,0,5676
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136020,130930,0,8
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89651,62118,330,20203
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78766,79556,21300,30487
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7269,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4401
"46","La Rioja","Moderna ARNm",0,10429,26841,1892,80934
"46","La Rioja","Moderna Pediátrica",0,889,260,0,668
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30321,35333,10362,103543
"46","La Rioja","Pfizer Pediátrica",0,56,51,423,5608
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140653,126183,56,470
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95104,70068,4327,29927
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,442064,432283,43464,289281
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25669,470,0,0
"50","Mendoza","Cansino Ad5 nCoV",11522,0,1833,52,41792
"50","Mendoza","Moderna ARNm",0,30641,143460,185,233865
"50","Mendoza","Moderna Pediátrica",0,5563,1480,0,6158
"50","Mendoza","Pfizer BioNTech Comirnaty",0,152057,154163,6847,405292
"50","Mendoza","Pfizer Pediátrica",0,4002,941,43,18171
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,614721,525994,296,2222
