"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3362515,2735514
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250982,320
"06","Buenos Aires","Cansino Ad5 nCoV",4,0
"06","Buenos Aires","Moderna ARNm",187714,823437
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3494187,2517422
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3913027,1641245
"02","CABA","AstraZeneca ChAdOx1 S recombinante",659035,607117
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65234,183
"02","CABA","Cansino Ad5 nCoV",22891,0
"02","CABA","Moderna ARNm",18707,238822
"02","CABA","Pfizer BioNTech Comirnaty",0,5368
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",640339,580115
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",866037,382510
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84392,53359
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4745,4
"10","Catamarca","Moderna ARNm",4950,18594
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",107574,45360
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",92880,42837
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",220543,147803
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15349,591
"22","Chaco","Moderna ARNm",21216,36594
"22","Chaco","Pfizer BioNTech Comirnaty",751,5
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",204168,123270
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",231950,96930
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119802,88278
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11733,613
"26","Chubut","Moderna ARNm",6856,19786
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",100810,72293
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",128100,60424
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",170678,120950
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19678,390
"18","Corrientes","Moderna ARNm",22078,41352
"18","Corrientes","Pfizer BioNTech Comirnaty",1559,3
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",245842,142713
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",239939,89587
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",757095,614566
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43852,73
