"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3646861,4020259,833286,1090184
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251393,380,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88799,0,3676,1527,40825
"06","Buenos Aires","Moderna ARNm",0,402032,1188525,3186,1651841
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1366331,1436457,77652,5105852
"06","Buenos Aires","Pfizer Pediátrica",0,14874,4848,8744,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5929906,5210055,1663,7097
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4312540,2690852,6263,808008
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726536,760511,204657,459170
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65529,190,0,0
"02","CABA","Cansino Ad5 nCoV",29627,0,1420,45,48365
"02","CABA","Moderna ARNm",0,26094,263370,1491,539912
"02","CABA","Pfizer BioNTech Comirnaty",0,191809,217476,62906,1183899
"02","CABA","Pfizer Pediátrica",0,1616,846,43,1
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1012269,956322,1678,4695
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895806,626441,232,7509
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86620,86450,18043,57143
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4819,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2522,0,966,328,44050
"10","Catamarca","Moderna ARNm",0,7516,23427,403,27520
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33480,30416,863,61117
"10","Catamarca","Pfizer Pediátrica",0,5,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170280,154621,43,378
