"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3463129,3811112
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251037,328
"06","Buenos Aires","Cansino Ad5 nCoV",27891,0
"06","Buenos Aires","Moderna ARNm",332494,1014362
"06","Buenos Aires","Pfizer BioNTech Comirnaty",887445,525808
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",4990921,3717970
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4153656,2384831
"02","CABA","AstraZeneca ChAdOx1 S recombinante",689505,712050
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65402,180
"02","CABA","Cansino Ad5 nCoV",26150,67
"02","CABA","Moderna ARNm",19344,247808
"02","CABA","Pfizer BioNTech Comirnaty",159284,132996
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",886501,761101
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",892499,581605
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",85463,81050
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4753,5
"10","Catamarca","Cansino Ad5 nCoV",1110,0
"10","Catamarca","Moderna ARNm",7344,22220
"10","Catamarca","Pfizer BioNTech Comirnaty",28520,5698
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",157716,102026
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",95096,67025
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",228912,190263
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15400,653
"22","Chaco","Cansino Ad5 nCoV",1986,0
"22","Chaco","Moderna ARNm",25777,53948
"22","Chaco","Pfizer BioNTech Comirnaty",35304,10970
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",294338,180555
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",246790,150056
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",126312,116680
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11752,623
"26","Chubut","Cansino Ad5 nCoV",72,2
"26","Chubut","Moderna ARNm",18511,28693
"26","Chubut","Pfizer BioNTech Comirnaty",20334,13655
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",140411,96391
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",133223,90033
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",182590,159449
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19724,426
"18","Corrientes","Cansino Ad5 nCoV",4388,0
"18","Corrientes","Moderna ARNm",25084,54196
"18","Corrientes","Pfizer BioNTech Comirnaty",54654,14083
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",343038,206509
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",250544,143906
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",787136,771765
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44087,109
"14","Córdoba","Cansino Ad5 nCoV",16676,211
"14","Córdoba","Moderna ARNm",41433,248117
"14","Córdoba","Pfizer BioNTech Comirnaty",226829,126136
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",1121942,884641
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",893148,576216
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",280854,255369
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17249,331
"30","Entre Ríos","Cansino Ad5 nCoV",7106,1
"30","Entre Ríos","Moderna ARNm",21223,75850
"30","Entre Ríos","Pfizer BioNTech Comirnaty",65300,22451
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",401360,269627
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",310012,186500
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",118787,144004
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7360,6
"34","Formosa","Cansino Ad5 nCoV",1022,0
"34","Formosa","Moderna ARNm",38916,4941
"34","Formosa","Pfizer BioNTech Comirnaty",18813,35470
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",199728,157868
