"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3361235,2722262
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250984,320
"06","Buenos Aires","Moderna ARNm",187234,821167
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3488501,2507377
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3905828,1501662
"02","CABA","AstraZeneca ChAdOx1 S recombinante",658974,604846
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65235,183
"02","CABA","Cansino Ad5 nCoV",22162,0
"02","CABA","Moderna ARNm",18688,238712
"02","CABA","Pfizer BioNTech Comirnaty",0,5352
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",626962,569601
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",865684,377952
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84327,52214
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4745,4
"10","Catamarca","Moderna ARNm",4918,18504
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",107350,43033
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",92848,42154
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",219905,146375
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15348,590
"22","Chaco","Moderna ARNm",21099,35533
"22","Chaco","Pfizer BioNTech Comirnaty",441,2
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",202490,121656
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",231367,94363
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119776,86951
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11732,613
"26","Chubut","Moderna ARNm",6661,19544
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",100585,71814
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",127932,58834
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",169836,119464
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19676,390
"18","Corrientes","Moderna ARNm",21758,40915
"18","Corrientes","Pfizer BioNTech Comirnaty",1559,3
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",245017,140421
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",239170,87142
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",755886,607389
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43703,70
"14","Córdoba","Cansino Ad5 nCoV",577,0
"14","Córdoba","Moderna ARNm",25103,212437
"14","Córdoba","Pfizer BioNTech Comirnaty",5624,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",751964,628548
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",864203,383029
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",264166,176029
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17194,331
"30","Entre Ríos","Cansino Ad5 nCoV",21,0
"30","Entre Ríos","Moderna ARNm",9182,52373
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",282475,194003
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",287131,115986
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",116742,92473
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7346,1
"34","Formosa","Moderna ARNm",38524,3599
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",136101,105492
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",128046,59521
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",158642,104723
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13971,286
"38","Jujuy","Moderna ARNm",11306,14902
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",164787,89816
