"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3645796,4017446,833433,1015029
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251389,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88563,0,3035,1527,38656
"06","Buenos Aires","Moderna ARNm",0,397910,1174403,3182,1126636
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1356437,1403917,77670,4255498
"06","Buenos Aires","Pfizer Pediátrica",0,11511,1651,283,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5918324,5159516,1667,5627
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4307160,2690491,6265,802324
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725984,759444,204674,439983
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65515,189,0,0
"02","CABA","Cansino Ad5 nCoV",29454,0,708,45,47023
"02","CABA","Moderna ARNm",0,25206,261189,1491,356760
"02","CABA","Pfizer BioNTech Comirnaty",0,190324,213959,62907,949337
"02","CABA","Pfizer Pediátrica",0,1178,400,13,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1010249,951957,1664,4293
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895660,626058,232,5178
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86582,86310,18055,52680
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2416,0,809,328,32836
"10","Catamarca","Moderna ARNm",0,7507,23358,403,18459
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33372,29645,869,43053
"10","Catamarca","Pfizer Pediátrica",0,1,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169932,153523,44,302
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96696,73439,1650,22923
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239285,218616,29280,81356
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15526,769,0,0
"22","Chaco","Cansino Ad5 nCoV",10391,0,345,211,8413
"22","Chaco","Moderna ARNm",0,29432,65357,1401,45552
"22","Chaco","Pfizer BioNTech Comirnaty",0,66997,54215,7795,108248
"22","Chaco","Pfizer Pediátrica",0,390,56,12,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,384863,298472,444,1873
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257721,180884,4471,50081
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132575,128160,20546,40064
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11908,654,0,0
"26","Chubut","Cansino Ad5 nCoV",3160,0,213,53,2912
"26","Chubut","Moderna ARNm",0,20121,32037,1217,25503
"26","Chubut","Pfizer BioNTech Comirnaty",0,32492,37879,4514,86014
"26","Chubut","Pfizer Pediátrica",0,247,36,1,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,171924,138513,176,454
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136692,99963,906,13917
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193661,184381,17688,126813
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19877,474,0,0
"18","Corrientes","Cansino Ad5 nCoV",10390,0,142,71,22903
"18","Corrientes","Moderna ARNm",0,27219,59340,393,52361
"18","Corrientes","Pfizer BioNTech Comirnaty",0,82476,77564,1794,161881
"18","Corrientes","Pfizer Pediátrica",0,39,5,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,423988,355365,66,1138
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,267786,192947,16,29454
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,808425,823044,184329,598671
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44131,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",37517,0,2467,32,9895
"14","Córdoba","Moderna ARNm",0,43679,256815,36,173082
