"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648327,4022299,832885,1121046
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90295,0,7731,1530,110316
"06","Buenos Aires","Moderna ARNm",0,423521,1254668,3185,3799313
"06","Buenos Aires","Moderna Pediátrica",0,28743,8434,0,10239
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1371787,1447899,77615,5328681
"06","Buenos Aires","Pfizer Pediátrica",0,19872,9168,129868,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954288,5264945,1662,10966
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315680,2693030,6256,856189
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728153,762720,204575,506302
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65685,197,0,0
"02","CABA","Cansino Ad5 nCoV",29916,0,1670,44,50985
"02","CABA","Moderna ARNm",0,34164,277330,1490,1762085
"02","CABA","Moderna Pediátrica",0,8249,3247,0,13235
"02","CABA","Pfizer BioNTech Comirnaty",0,193169,219762,62880,1271479
"02","CABA","Pfizer Pediátrica",0,2449,1931,1569,84985
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018683,966393,1667,5282
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896633,627458,231,14018
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86656,86569,18029,59328
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2580,0,1032,328,47799
"10","Catamarca","Moderna ARNm",0,7699,24180,403,112826
"10","Catamarca","Moderna Pediátrica",0,4110,1359,0,4840
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33554,30718,863,84102
"10","Catamarca","Pfizer Pediátrica",0,33,56,42,14076
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171212,156915,43,552
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96761,73664,1649,28986
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240339,220324,29270,92088
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15544,779,0,0
"22","Chaco","Cansino Ad5 nCoV",11287,0,819,212,21124
"22","Chaco","Moderna ARNm",0,31272,69353,1400,143283
"22","Chaco","Moderna Pediátrica",0,2886,810,0,2703
"22","Chaco","Pfizer BioNTech Comirnaty",0,68880,57816,7795,152214
"22","Chaco","Pfizer Pediátrica",0,772,292,245,3749
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391423,311427,445,3275
