"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",2828104,615589
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250461,308
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",1097061,657022
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3159022,645066
"02","CABA","AstraZeneca ChAdOx1 S recombinante",582510,134531
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65357,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",268824,136418
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",700505,167711
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",59046,10202
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4535,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",34851,19650
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",71156,16123
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",178114,27386
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15270,550
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",93307,49090
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",189951,39074
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",96475,12086
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11668,609
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",57555,29856
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",99194,21439
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",132435,39643
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19556,390
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",94973,49821
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",188134,37267
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",636863,119286
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43990,89
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",317463,141768
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",682224,135085
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",218312,33953
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17022,330
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",108313,68160
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",212604,47942
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",98653,8355
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7322,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",63459,22886
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",96139,20461
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",134962,23953
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13959,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",73766,37016
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",125455,31661
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",62701,14469
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4554,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",41618,22059
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",69187,15600
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",58000,12668
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7197,108
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",36207,21043
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",72074,16763
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",311094,55223
