"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",165038,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",117098,0
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",261929,135742
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",50958,252
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",9459,16
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",92297,38201
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",2861,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",3441,1
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",7656,3860
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",12220,13
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",3343,2
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",18204,8378
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",5287,1
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",1369,0
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",10102,3913
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",9246,2
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",1468,0
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",16446,7719
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",40920,0
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",30871,0
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",55603,25171
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",11349,1
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",670,0
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",20973,10927
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",5299,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",8849,0
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",8156,3573
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",8433,0
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",1371,1
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",14024,6723
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4325,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",5363,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",7323,3730
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",4431,1
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",1731,1
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",7791,4211
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",9942,3
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",942,1
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",32942,12208
