"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3116128,636985
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250637,310
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",1854443,672379
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3497186,807811
"02","CABA","AstraZeneca ChAdOx1 S recombinante",638218,139664
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65351,186
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",373628,223249
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",743827,202981
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",67978,12089
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4549,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",48789,19869
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",78281,19502
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",196404,30705
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15273,555
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",108677,53807
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",204443,48220
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",102530,17613
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11688,608
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",65139,30616
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",108603,28429
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",145854,50368
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19670,390
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",127318,53515
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",204041,44012
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",684564,123936
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",44019,89
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",484901,142479
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",722848,177441
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",231573,40201
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17047,330
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",144310,69940
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",240771,57750
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",112670,10945
