"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3340466,2062015
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250843,310
"06","Buenos Aires","Moderna ARNm",152848,635415
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3322437,1828964
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3793704,1171453
"02","CABA","AstraZeneca ChAdOx1 S recombinante",657110,434815
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65188,184
"02","CABA","Moderna ARNm",17141,213489
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",620327,504454
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",852271,301675
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",82822,33961
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4697,3
"10","Catamarca","Moderna ARNm",3440,15595
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",104292,29699
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",89345,30945
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",217238,118527
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15340,587
"22","Chaco","Moderna ARNm",18500,25382
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",183842,102320
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",225919,77456
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119375,63597
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11726,612
"26","Chubut","Moderna ARNm",4075,12800
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",95694,64073
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",123279,44117
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",164495,96274
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19670,389
"18","Corrientes","Moderna ARNm",18682,32130
