"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3346004,2167134
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250863,310
"06","Buenos Aires","Moderna ARNm",162999,712533
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3392443,2119128
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3839423,1239977
"02","CABA","AstraZeneca ChAdOx1 S recombinante",657697,501524
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65215,184
"02","CABA","Moderna ARNm",17200,220280
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",621876,535899
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",854624,309154
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",83174,37249
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4697,3
"10","Catamarca","Moderna ARNm",3495,17098
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",105649,31113
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",90775,33937
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",217626,123608
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15340,587
"22","Chaco","Moderna ARNm",19597,27780
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",187479,106795
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",226984,81369
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119430,67852
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11726,612
"26","Chubut","Moderna ARNm",4559,13838
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",96512,65175
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",125164,48186
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",165552,101937
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19673,389
"18","Corrientes","Moderna ARNm",19509,33960
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",238783,113186
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",224769,75690
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",749387,473007
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43699,69
"14","Córdoba","Moderna ARNm",18919,191834
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",729897,587912
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",845022,300338
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",261765,133993
