"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3336519,1993741
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250835,310
"06","Buenos Aires","Moderna ARNm",147848,613850
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3313098,1770437
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3784628,1160012
"02","CABA","AstraZeneca ChAdOx1 S recombinante",657037,433404
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65172,184
"02","CABA","Moderna ARNm",15705,212187
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",619920,486640
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",852183,288285
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",82727,33399
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4697,3
"10","Catamarca","Moderna ARNm",3427,15401
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",103614,28975
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",89315,30292
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",217087,115804
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15340,587
"22","Chaco","Moderna ARNm",18027,24924
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",182408,100642
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",225373,74702
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",119347,62176
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11726,612
"26","Chubut","Moderna ARNm",3922,11444
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",95471,62989
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",122620,43455
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",164007,93712
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19670,389
"18","Corrientes","Moderna ARNm",18532,31431
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",236376,98567
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",220947,70871
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",747211,422787
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43685,69
"14","Córdoba","Moderna ARNm",18131,179158
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",721923,521128
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",828451,278600
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",260914,125310
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17178,331
"30","Entre Ríos","Moderna ARNm",7440,28490
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",271548,140744
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",269341,87003
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",116145,71085
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7345,1
"34","Formosa","Moderna ARNm",29900,14
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",134899,79110
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",122444,40294
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",157295,77122
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13969,286
"38","Jujuy","Moderna ARNm",8223,9464
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",156738,69948
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",149976,57598
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",66157,51073
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4566,0
"42","La Pampa","Moderna ARNm",3529,19953
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",78437,66806
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",83363,30948
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",73837,42332
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7203,108
"46","La Rioja","Moderna ARNm",7963,13684
