"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3405788,3661569
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251017,323
"06","Buenos Aires","Cansino Ad5 nCoV",17338,0
"06","Buenos Aires","Moderna ARNm",309983,945962
"06","Buenos Aires","Pfizer BioNTech Comirnaty",530635,30744
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3929839,3030860
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4058388,2271276
"02","CABA","AstraZeneca ChAdOx1 S recombinante",676609,698238
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65355,183
"02","CABA","Cansino Ad5 nCoV",25830,0
"02","CABA","Moderna ARNm",19261,244542
"02","CABA","Pfizer BioNTech Comirnaty",109709,17497
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",694653,640798
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",890592,533547
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84853,73644
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",1044,0
"10","Catamarca","Moderna ARNm",7097,20219
"10","Catamarca","Pfizer BioNTech Comirnaty",7543,23
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",115429,86593
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",94061,57047
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",226335,178017
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15360,604
"22","Chaco","Cansino Ad5 nCoV",598,0
"22","Chaco","Moderna ARNm",24621,49619
"22","Chaco","Pfizer BioNTech Comirnaty",12910,572
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",239564,151316
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",241573,134756
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",121346,110664
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11742,617
