"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",3388747,3511676
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",251004,323
"06","Buenos Aires","Cansino Ad5 nCoV",12229,0
"06","Buenos Aires","Moderna ARNm",267045,890253
"06","Buenos Aires","Pfizer BioNTech Comirnaty",144162,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",3563600,2937067
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",4020423,2062223
"02","CABA","AstraZeneca ChAdOx1 S recombinante",669597,681229
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65222,183
"02","CABA","Cansino Ad5 nCoV",25545,0
"02","CABA","Moderna ARNm",19160,242772
"02","CABA","Pfizer BioNTech Comirnaty",22270,14835
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",681560,605445
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",888280,460994
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",84776,68647
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4751,4
"10","Catamarca","Cansino Ad5 nCoV",998,0
"10","Catamarca","Moderna ARNm",6854,19611
"10","Catamarca","Pfizer BioNTech Comirnaty",2231,13
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",109440,79275
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",93698,49712
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",225379,170696
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15358,601
"22","Chaco","Cansino Ad5 nCoV",177,0
"22","Chaco","Moderna ARNm",23500,47414
"22","Chaco","Pfizer BioNTech Comirnaty",4143,78
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",218597,143822
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",238803,124293
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",120194,106419
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11740,614
"26","Chubut","Cansino Ad5 nCoV",34,0
"26","Chubut","Moderna ARNm",15493,23392
"26","Chubut","Pfizer BioNTech Comirnaty",3768,7
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",104892,79511
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",130942,70999
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",174148,133320
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19699,397
"18","Corrientes","Cansino Ad5 nCoV",2575,0
"18","Corrientes","Moderna ARNm",24265,48909
"18","Corrientes","Pfizer BioNTech Comirnaty",5708,805
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",250298,171235
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",246378,114176
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",763715,719306
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43865,77
"14","Córdoba","Cansino Ad5 nCoV",5538,0
"14","Córdoba","Moderna ARNm",40330,227631
"14","Córdoba","Pfizer BioNTech Comirnaty",27150,10
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",780683,667980
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",874151,437692
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",269824,218803
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",17198,331
"30","Entre Ríos","Cansino Ad5 nCoV",3585,0
"30","Entre Ríos","Moderna ARNm",16195,64040
"30","Entre Ríos","Pfizer BioNTech Comirnaty",3857,4
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",292574,229122
