"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",436661,1
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",233832,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",670083,105055
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",1707793,276323
"02","CABA","AstraZeneca ChAdOx1 S recombinante",82278,72
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",64689,180
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",139870,99745
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",424638,110677
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",9084,53
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4418,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",20167,6129
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",38090,8486
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",15849,7343
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",14949,350
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",52439,8516
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",87814,23936
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",11725,600
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",9810,286
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",27479,6611
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",44616,11223
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",16574,299
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",18376,74
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",50645,7843
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",81377,15671
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",76391,7443
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",42803,26
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",145807,89702
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",353946,70667
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",29351,553
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16225,102
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",66533,13903
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",101107,25605
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",13630,2
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7259,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",29558,2768
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",50642,8297
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",13424,62
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13542,207
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",32171,940
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",58463,16867
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",9788,44
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",4529,0
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",22340,16609
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",36168,8895
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",5868,1509
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",7114,55
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",21861,6792
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",37270,9547
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",44685,96
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",23573,306
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",67495,3959
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",182253,34822
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",15828,2536
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",15758,291
"54","Misiones","Sinopharm Vacuna SARSCOV 2 inactivada",51565,6454
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",73203,17849
"58","Neuquén","AstraZeneca ChAdOx1 S recombinante",10885,856
"58","Neuquén","COVISHIELD ChAdOx1nCoV COVID 19",10142,50
"58","Neuquén","Sinopharm Vacuna SARSCOV 2 inactivada",33044,10225
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",60159,17800
"62","Río Negro","AstraZeneca ChAdOx1 S recombinante",13911,825
"62","Río Negro","COVISHIELD ChAdOx1nCoV COVID 19",13668,61
"62","Río Negro","Sinopharm Vacuna SARSCOV 2 inactivada",41161,9618
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",67269,15391
"66","Salta","AstraZeneca ChAdOx1 S recombinante",23170,822
"66","Salta","COVISHIELD ChAdOx1nCoV COVID 19",17560,15
"66","Salta","Sinopharm Vacuna SARSCOV 2 inactivada",49942,7519
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",114190,26356
"70","San Juan","AstraZeneca ChAdOx1 S recombinante",20581,10
"70","San Juan","COVISHIELD ChAdOx1nCoV COVID 19",8684,11
"70","San Juan","Sinopharm Vacuna SARSCOV 2 inactivada",31402,10572
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",79801,12877
"74","San Luis","AstraZeneca ChAdOx1 S recombinante",13689,1
"74","San Luis","COVISHIELD ChAdOx1nCoV COVID 19",6816,0
"74","San Luis","Sinopharm Vacuna SARSCOV 2 inactivada",27773,15441
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",50298,13876
"78","Santa Cruz","AstraZeneca ChAdOx1 S recombinante",4224,19
"78","Santa Cruz","COVISHIELD ChAdOx1nCoV COVID 19",5787,682
