"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3645960,4017802,833413,1019590
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251389,378,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88651,0,3429,1527,39540
"06","Buenos Aires","Moderna ARNm",0,398262,1175527,3182,1144936
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1358993,1412542,77668,4380370
"06","Buenos Aires","Pfizer Pediátrica",0,12267,1961,305,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5920121,5165863,1667,5934
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4307394,2690559,6265,802776
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726029,759584,204672,443995
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65513,189,0,0
"02","CABA","Cansino Ad5 nCoV",29541,0,1178,45,47265
"02","CABA","Moderna ARNm",0,25368,261679,1491,362952
"02","CABA","Pfizer BioNTech Comirnaty",0,190522,214564,62908,964702
"02","CABA","Pfizer Pediátrica",0,1277,676,13,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1010485,952648,1670,4302
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895667,626075,232,5178
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86587,86343,18054,53748
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4819,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2435,0,853,328,34589
"10","Catamarca","Moderna ARNm",0,7509,23365,403,18781
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33393,29899,863,46273
"10","Catamarca","Pfizer Pediátrica",0,4,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,169999,153662,44,310
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96700,73468,1650,22979
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239332,218785,29280,82544
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15528,771,0,0
"22","Chaco","Cansino Ad5 nCoV",10483,0,358,211,9073
"22","Chaco","Moderna ARNm",0,29438,65377,1401,45741
"22","Chaco","Pfizer BioNTech Comirnaty",0,67158,54523,7795,111720
"22","Chaco","Pfizer Pediátrica",0,400,73,12,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,385156,299128,444,1945
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257742,180941,4471,50329
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132589,128200,20545,40655
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11912,654,0,0
"26","Chubut","Cansino Ad5 nCoV",3198,0,218,53,3094
"26","Chubut","Moderna ARNm",0,20128,32067,1217,26418
"26","Chubut","Pfizer BioNTech Comirnaty",0,32535,38017,4515,89413
"26","Chubut","Pfizer Pediátrica",0,258,46,1,0
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,171969,138719,176,461
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136701,99978,906,13939
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193680,184509,17688,129157
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19878,474,0,0
"18","Corrientes","Cansino Ad5 nCoV",10430,0,148,71,23557
"18","Corrientes","Moderna ARNm",0,27237,59403,393,55515
"18","Corrientes","Pfizer BioNTech Comirnaty",0,82509,77743,1794,163142
"18","Corrientes","Pfizer Pediátrica",0,39,5,0,0
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,424097,355785,66,1149
