"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3644369,4015708,834003,1008836
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251342,374,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",87009,0,1130,1528,35219
"06","Buenos Aires","Moderna ARNm",0,387271,1139580,3185,843567
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1326961,1310479,77831,3514011
"06","Buenos Aires","Pfizer Pediátrica",0,2674,46,12,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5892965,5075476,1676,3984
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4302645,2687411,6270,775297
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,725428,758317,204730,421785
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65482,190,0,0
"02","CABA","Cansino Ad5 nCoV",28434,0,91,46,43551
"02","CABA","Moderna ARNm",0,22668,254466,1475,337581
"02","CABA","Pfizer BioNTech Comirnaty",0,185168,203487,62903,883925
"02","CABA","Pfizer Pediátrica",0,151,2,0,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1005445,937403,1625,4062
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895588,624647,234,2889
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86429,85840,18078,39773
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4818,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2270,0,611,328,24900
"10","Catamarca","Moderna ARNm",0,7470,23251,403,16478
"10","Catamarca","Pfizer BioNTech Comirnaty",0,32814,28001,873,29621
"10","Catamarca","Pfizer Pediátrica",0,0,1,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,168949,151021,45,198
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96590,73158,1665,21063
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,238701,216894,29274,71890
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15516,763,0,0
"22","Chaco","Cansino Ad5 nCoV",9290,0,197,205,4532
"22","Chaco","Moderna ARNm",0,29260,65013,1403,42585
"22","Chaco","Pfizer BioNTech Comirnaty",0,65192,50635,7752,88760
"22","Chaco","Pfizer Pediátrica",0,44,0,7,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,379851,288865,443,1562
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257456,180008,4473,47165
