"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",2432358,317586
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",250368,308
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",796094,653677
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",3027245,537281
"02","CABA","AstraZeneca ChAdOx1 S recombinante",541922,128766
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",65319,185
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",265996,135950
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",653858,152790
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",54410,6853
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",4501,1
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",32761,19104
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",64439,13826
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",162545,25297
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",15250,550
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",83976,47408
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",179373,34235
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",85724,9501
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",11654,609
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",53102,29279
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",93588,17907
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",112609,32361
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",19564,391
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",90487,47855
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",170208,30811
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",533189,91378
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",43914,88
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",238500,140480
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",607515,108824
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",195428,29056
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",16973,224
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",93468,67239
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",204729,42386
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",90752,8347
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",7322,0
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",56955,22856
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",89571,16839
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",123607,22908
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",13959,280
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",59212,34212
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",121984,25855
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",61631,14358
