"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3647430,4021437,833214,1119890
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251397,381,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",89279,0,7304,1527,71975
"06","Buenos Aires","Moderna ARNm",0,408582,1210546,3186,2379653
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1368357,1442079,77647,5246872
"06","Buenos Aires","Pfizer Pediátrica",0,16986,6633,71739,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5935386,5227850,1662,8185
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315285,2691093,6259,812609
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726827,761299,204617,502700
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65532,190,0,0
"02","CABA","Cansino Ad5 nCoV",29642,0,1451,45,48557
"02","CABA","Moderna ARNm",0,27916,266760,1490,1032797
"02","CABA","Pfizer BioNTech Comirnaty",0,192289,218471,62888,1244118
"02","CABA","Pfizer Pediátrica",0,2134,1511,939,53338
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1013614,959304,1677,4991
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895850,626509,231,7842
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86627,86480,18029,58825
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4820,12,0,0
"10","Catamarca","Cansino Ad5 nCoV",2554,0,989,328,46381
"10","Catamarca","Moderna ARNm",0,7563,23764,403,69207
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33520,30596,863,75265
"10","Catamarca","Pfizer Pediátrica",0,19,36,30,11221
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170593,155503,43,466
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96737,73574,1649,23450
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239828,219716,29277,90413
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15536,774,0,0
"22","Chaco","Cansino Ad5 nCoV",10887,0,652,212,16383
"22","Chaco","Moderna ARNm",0,29818,66517,1400,81747
"22","Chaco","Pfizer BioNTech Comirnaty",0,68063,56402,7795,138365
"22","Chaco","Pfizer Pediátrica",0,536,133,122,1225
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,387904,304389,444,2451
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258039,181456,4471,52629
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132727,128558,20531,45530
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11921,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3353,0,267,52,4210
"26","Chubut","Moderna ARNm",0,20353,32537,1220,43536
"26","Chubut","Pfizer BioNTech Comirnaty",0,32980,39093,4520,123704
"26","Chubut","Pfizer Pediátrica",0,354,119,10,1202
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,172485,140298,175,606
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136770,100119,906,14875
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,193912,185463,17689,143583
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19885,488,0,0
"18","Corrientes","Cansino Ad5 nCoV",10669,0,244,71,35131
"18","Corrientes","Moderna ARNm",0,27351,60139,393,103609
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83053,80330,1794,237895
"18","Corrientes","Pfizer Pediátrica",0,206,94,20,23088
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,426740,362661,66,2112
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268357,193945,16,39180
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809049,824471,184116,655953
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44127,128,0,0
"14","Córdoba","Cansino Ad5 nCoV",38094,0,5717,32,10975
"14","Córdoba","Moderna ARNm",0,45402,260572,36,472321
"14","Córdoba","Pfizer BioNTech Comirnaty",0,282636,256344,16585,699306
"14","Córdoba","Pfizer Pediátrica",0,1461,785,98,12344
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1249936,1131570,517,8047
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,939872,627415,4076,96602
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,291879,287074,72093,176761
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17376,366,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",13925,0,475,14,4487
"30","Entre Ríos","Moderna ARNm",0,23346,84801,217,143996
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,97790,85677,7715,235721
"30","Entre Ríos","Pfizer Pediátrica",0,191,72,33,8849
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,482163,425398,304,1260
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325060,233162,3782,83648
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129359,156124,231068,76299
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7385,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7170,0,0,13,2679
"34","Formosa","Moderna ARNm",0,40229,8292,155,76033
"34","Formosa","Pfizer BioNTech Comirnaty",0,26490,55986,21471,80026
"34","Formosa","Pfizer Pediátrica",0,18,67,103,9855
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,234649,208926,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138055,89132,2986,8184
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165292,159037,31957,52226
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14031,292,0,0
"38","Jujuy","Cansino Ad5 nCoV",1587,0,1594,36,29434
"38","Jujuy","Moderna ARNm",0,25417,37871,1542,51381
"38","Jujuy","Pfizer BioNTech Comirnaty",0,57732,71442,14715,146302
"38","Jujuy","Pfizer Pediátrica",0,2194,441,69,3604
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,277360,215728,439,1061
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154315,125457,12806,38778
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69248,76500,37279,44902
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4579,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2890,0,0,0,2921
"42","La Pampa","Moderna ARNm",0,6156,25891,0,70629
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27699,27347,4686,138591
"42","La Pampa","Pfizer Pediátrica",0,195,101,0,5430
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,135671,130384,0,0
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89489,61896,330,15329
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78745,79493,21300,30329
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7268,124,0,0
"46","La Rioja","Cansino Ad5 nCoV",3142,0,48,0,4182
"46","La Rioja","Moderna ARNm",0,10319,26472,1893,57084
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30294,35279,10362,102471
"46","La Rioja","Pfizer Pediátrica",0,33,33,310,2915
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140200,125286,56,361
