"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3646531,4019465,833339,1063212
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251391,380,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",88733,0,3575,1527,40465
"06","Buenos Aires","Moderna ARNm",0,399502,1180004,3186,1260635
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1363427,1427601,77660,4757859
"06","Buenos Aires","Pfizer Pediátrica",0,13739,4055,538,0
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5925920,5197591,1664,6410
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4309111,2690700,6263,804317
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,726288,760036,204662,447638
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65522,189,0,0
"02","CABA","Cansino Ad5 nCoV",29597,0,1406,45,47910
"02","CABA","Moderna ARNm",0,25703,262602,1491,469602
"02","CABA","Pfizer BioNTech Comirnaty",0,191126,216124,62906,1100556
"02","CABA","Pfizer Pediátrica",0,1438,825,16,0
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1011373,954586,1673,4619
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,895739,626321,232,6244
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86610,86404,18053,56208
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4819,10,0,0
"10","Catamarca","Cansino Ad5 nCoV",2498,0,935,328,40278
"10","Catamarca","Moderna ARNm",0,7511,23380,403,20259
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33439,30170,863,51633
"10","Catamarca","Pfizer Pediátrica",0,4,2,0,0
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,170130,154024,43,349
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96720,73490,1649,23127
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,239440,219112,29279,83741
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15530,774,0,0
"22","Chaco","Cansino Ad5 nCoV",10599,0,406,211,10889
"22","Chaco","Moderna ARNm",0,29483,65527,1400,49730
"22","Chaco","Pfizer BioNTech Comirnaty",0,67468,55133,7794,118973
"22","Chaco","Pfizer Pediátrica",0,424,84,13,0
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,385749,300514,444,2091
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,257814,181025,4471,51116
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132626,128279,20539,41453
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11916,656,0,0
