"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",primera_dosis_cantidad,segunda_dosis_cantidad
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",140311,81979
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",39259,20387
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",3895,2399
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",8657,7108
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",4104,2263
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",8116,4584
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",26277,20607
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",11490,6820
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",3767,3160
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",6845,4333
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",3829,2137
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",4360,2623
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",13064,7378
"54","Misiones","Sputnik V COVID19 Instituto Gamaleya",5869,4764
"58","Neuquén","Sputnik V COVID19 Instituto Gamaleya",7419,3415
"62","Río Negro","Sputnik V COVID19 Instituto Gamaleya",6148,4260
"66","Salta","Sputnik V COVID19 Instituto Gamaleya",10047,7152
"70","San Juan","Sputnik V COVID19 Instituto Gamaleya",6385,2408
"74","San Luis","Sputnik V COVID19 Instituto Gamaleya",4980,2768
"78","Santa Cruz","Sputnik V COVID19 Instituto Gamaleya",3853,2106
"82","Santa Fe","Sputnik V COVID19 Instituto Gamaleya",29061,17298
"86","Santiago del Estero","Sputnik V COVID19 Instituto Gamaleya",6349,4755
"94","Tierra del Fuego","Sputnik V COVID19 Instituto Gamaleya",1894,1074
"90","Tucumán","Sputnik V COVID19 Instituto Gamaleya",12044,7831
